symbol,A2058,A2780,A375,CAOV3,HCT116,HT144,LOVO,MDAMB436,NCI-H460,NCIH1650,NCIH2122,NCIH23,OV90,OVCAR3,RKO,RPMI7951,SK-OV-3,SKMEL30,SKMES1,SW-620,SW837,T-47D,UACC62,VCAP
CPT2,7,9,9,9,5,4,11,11,5,3,6,4,5,11,7,3,4,13,7,9,4,10,7,9
CREB1,5,6,4,6,6,4,4,4,6,5,3,3,3,6,5,7,7,3,5,5,4,4,4,5
CREB3,18,16,24,36,11,15,14,45,16,27,18,46,20,28,19,22,52,12,24,14,18,31,20,18
CREB3L1,0,1,0,0,0,0,3,11,0,2,1,0,1,0,0,20,0,0,15,0,16,0,0,4
CREB3L2,25,4,10,7,18,20,5,6,6,7,7,3,13,2,12,15,5,9,4,12,4,3,16,8
CREB3L3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
CREB3L4,5,5,7,3,3,3,4,3,3,1,7,6,5,10,1,5,2,3,7,4,8,76,3,36
CREB5,1,0,0,0,0,1,0,3,0,0,0,3,0,2,4,0,1,0,3,0,0,0,10,0
CREBBP,5,8,7,3,7,11,12,7,3,7,3,6,6,5,6,5,13,6,3,7,18,7,3,6
CRK,35,29,34,19,33,29,26,33,24,25,28,37,23,19,27,23,17,21,19,29,11,21,22,29
CRKL,17,30,13,48,27,19,21,16,15,26,16,23,626,30,23,15,28,19,12,22,52,20,18,27
CRTC2,15,16,21,12,9,13,10,19,11,9,12,31,11,13,9,9,13,21,9,10,14,16,11,9
CSF1R,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0
CSF3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSNK1A1,17,18,28,26,26,23,24,19,17,19,27,16,10,18,20,16,25,18,17,24,38,29,16,23
CSNK1D,11,11,13,17,17,13,10,8,12,13,13,16,32,30,14,12,15,14,25,19,18,21,9,23
CSNK1E,25,23,17,16,27,25,12,16,9,18,66,17,8,12,36,20,16,21,16,35,15,14,20,27
CSNK1G1,4,3,5,4,5,3,6,6,2,4,5,3,2,7,6,5,3,3,3,5,6,4,2,2
CSNK1G2,7,27,13,6,27,19,20,15,11,9,9,20,12,11,23,15,20,18,13,27,17,11,18,16
CSNK1G3,7,8,11,10,15,12,6,4,7,7,8,6,6,8,15,8,10,7,7,10,15,6,9,7
CSNK2A2,12,14,19,22,15,11,25,8,22,22,9,11,13,10,27,9,15,11,14,35,15,6,10,5
CSNK2B,12,10,7,11,10,12,8,6,5,8,4,16,13,7,13,9,7,12,5,9,13,11,9,5
CTBP1,12,14,12,25,15,9,14,16,13,12,17,7,14,15,16,9,18,11,16,18,23,16,8,26
CTBP2,7,13,9,19,17,7,16,5,10,12,17,6,7,19,8,7,9,10,4,12,13,7,4,8
CTF1,0,5,0,2,1,0,0,0,0,2,0,0,1,0,0,0,0,0,3,1,0,5,0,0
CTNNA1,86,33,80,79,46,102,78,31,55,71,73,34,57,70,38,44,114,80,57,32,69,51,52,43
CTNNA2,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
CTNNB1,97,53,69,43,46,82,40,40,31,44,60,33,27,74,50,79,34,149,47,44,20,54,59,50
CTNNBIP1,10,4,9,12,8,6,4,3,1,13,4,3,9,9,3,8,3,14,9,14,10,11,6,5
CTNND2,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8
CTSD,68,18,45,69,21,143,40,191,73,62,262,26,64,47,50,108,245,179,291,40,110,591,34,36
CUL1,39,43,35,33,20,30,43,42,42,31,21,52,38,30,51,23,16,23,27,38,25,13,34,32
CUL3,8,10,7,8,9,9,8,8,9,8,6,15,7,9,8,8,10,6,9,9,8,7,10,10
CX3CL1,1,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,2,0,5,0,3,0
CX3CR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CXCL1,115,0,26,20,1,62,9,79,134,0,69,38,29,36,0,25,67,17,11,1,4,0,3,0
CXCL12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,41,0,0
CXCL14,0,0,0,0,0,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CXCL16,1,12,1,22,22,3,23,6,4,13,23,2,8,5,25,0,2,0,1,5,22,24,3,6
CXCL2,2,0,0,2,1,0,3,80,9,0,28,19,2,3,0,3,6,0,4,1,2,0,0,0
CXCL3,3,0,1,0,0,0,4,25,1,0,19,0,1,0,0,0,0,0,1,2,1,0,0,0
CXCR4,0,1,0,23,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
CXCR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CXXC4,0,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CYCS,80,72,47,29,58,78,86,120,118,106,86,88,130,53,30,42,19,50,60,92,24,57,145,63
CYLD,1,1,2,1,2,2,1,2,0,5,1,2,0,0,5,5,1,1,3,3,2,2,1,1
CYP17A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYP27A1,21,0,2,1,0,9,0,0,0,0,0,0,1,0,0,13,0,25,5,3,1,0,42,0
CYTH1,7,4,4,5,5,3,4,3,6,4,8,6,7,11,2,6,7,6,8,8,8,6,2,4
CYTH2,7,7,7,4,11,4,5,3,2,11,10,4,24,8,6,7,13,6,5,4,11,10,5,8
CYTH3,8,2,6,4,7,18,13,11,4,20,3,4,4,55,5,18,16,31,10,5,14,1,20,13
DAAM1,0,0,0,2,2,3,1,1,0,5,3,2,1,6,0,2,2,3,4,4,2,10,4,8
DAAM2,24,0,8,0,0,25,0,0,0,0,3,0,0,0,0,7,6,43,0,0,0,0,31,0
DAB2IP,6,14,6,5,4,5,5,6,1,6,5,1,5,14,6,2,10,10,3,5,20,23,6,4
DAXX,45,31,24,23,13,30,22,22,14,16,10,42,18,21,18,21,17,33,14,13,7,25,13,24
DBI,45,41,36,52,18,65,62,57,76,49,39,27,87,23,18,62,38,83,34,14,12,65,86,59
DCHS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDB2,3,7,17,13,9,15,14,4,5,7,8,15,2,4,6,4,3,5,5,4,5,14,21,1
DDIT3,11,13,11,12,81,24,16,21,8,12,20,19,35,19,58,49,10,11,16,73,34,17,22,16
DDIT4,126,69,96,47,206,58,20,33,55,88,205,9,13,10,22,82,17,30,8,82,108,9,21,9
DDX58,2,5,0,9,5,2,4,9,2,24,2,1,0,9,2,8,2,2,10,1,55,2,1,2
DEPDC5,1,3,1,1,2,2,3,1,1,2,1,1,1,2,3,1,1,3,1,2,1,1,1,2
DHH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DHX33,24,18,18,5,13,11,18,17,19,9,14,24,5,6,21,8,3,19,7,27,9,6,14,7
DHX58,1,1,1,1,0,2,3,1,1,2,2,0,0,0,0,4,2,4,6,0,22,5,2,0
DIAPH1,24,26,46,56,22,27,50,32,29,31,35,39,26,32,25,16,28,41,18,25,53,29,17,35
DISP1,3,0,1,0,2,1,0,1,3,0,0,0,1,1,0,1,2,0,5,0,1,1,0,1
DKK1,33,70,41,238,22,43,53,23,2,6,3,100,68,0,0,6,12,9,11,0,2,1,0,0
DKK2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
DLG1,5,30,3,20,13,9,9,7,4,9,7,4,4,20,7,16,30,5,13,10,8,23,4,6
DLG2,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
DLG4,5,13,5,0,4,3,0,10,0,3,0,5,0,3,9,6,1,2,3,4,2,5,3,0
DLG5,6,8,6,15,12,3,6,12,6,14,14,3,10,22,11,5,14,5,10,11,83,29,2,11
DLL1,0,0,0,1,2,0,2,1,0,0,0,0,0,0,5,2,0,0,0,0,1,3,0,1
DLL3,1,3,1,2,0,1,0,1,2,1,0,2,1,12,0,0,0,37,0,0,0,0,3,1
DLL4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0
DNM1L,18,28,29,18,14,16,25,30,13,13,11,29,13,30,18,10,60,17,11,18,11,14,22,21
DOCK2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0
DOCK4,3,0,6,1,0,3,0,2,2,1,3,0,0,3,2,1,0,2,2,3,0,0,5,1
DRD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DRD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0
DRD5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DTX1,0,0,2,0,0,0,0,0,1,0,1,0,3,0,0,0,2,1,0,0,0,0,0,0
DTX3,6,3,8,3,0,5,0,5,1,3,4,4,1,11,0,8,1,0,6,10,11,9,0,7
DTX3L,5,19,6,27,7,7,15,24,3,21,8,1,3,39,7,21,10,11,18,10,55,3,4,7
DTX4,0,3,0,4,2,0,12,3,0,19,5,1,5,7,2,0,3,0,0,0,27,0,1,0
DUSP1,3,2,7,37,6,8,19,35,38,41,37,12,8,12,4,11,150,6,13,15,13,3,20,8
DUSP10,9,0,16,10,1,15,2,7,0,3,5,1,3,9,0,9,14,30,7,0,7,1,15,0
DUSP16,3,10,3,7,7,3,11,13,3,8,9,7,3,13,7,3,3,4,5,7,14,5,4,10
DUSP2,1,3,1,1,5,0,6,0,5,0,2,22,0,2,6,0,0,2,1,9,17,0,6,8
DUSP3,11,9,9,10,11,16,8,21,14,14,13,16,8,19,28,11,21,20,14,19,30,35,16,7
DUSP4,49,0,37,13,37,39,11,14,21,1,74,8,21,2,0,33,3,63,22,22,3,10,37,1
DUSP5,3,1,8,26,85,4,17,9,6,8,32,5,38,5,38,5,6,5,25,14,35,4,4,0
DUSP6,29,57,38,8,119,32,10,1,5,0,16,17,33,2,54,21,1,32,5,50,10,0,63,0
DUSP7,4,7,7,2,4,6,4,4,3,3,3,4,1,1,13,7,3,6,2,6,3,1,3,5
DUSP8,0,0,0,1,4,0,1,2,0,0,0,1,0,3,3,0,2,0,1,3,5,3,0,2
DVL1,15,19,20,14,42,13,23,20,18,14,24,17,21,32,39,23,43,25,37,34,51,15,21,29
DVL3,15,22,10,33,13,22,15,9,8,16,9,5,19,28,23,25,20,26,16,17,24,59,14,19
E2F4,31,35,42,21,25,35,30,18,35,37,16,26,29,30,35,21,18,23,25,67,25,19,17,11
E2F5,3,6,1,3,5,0,2,1,2,1,3,1,1,6,7,1,2,0,2,5,5,3,1,3
EBAG9,4,4,3,5,11,4,7,2,3,9,5,4,4,6,8,5,5,3,5,8,7,7,4,5
ECSIT,5,20,19,10,5,14,18,8,16,16,12,8,8,8,11,13,9,10,2,13,2,12,16,20
EDARADD,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,2
EDN1,0,0,0,4,0,0,7,0,3,3,1,1,6,1,0,0,31,0,0,0,7,112,0,0
EDN2,0,0,0,2,0,0,0,0,0,3,0,0,0,13,0,0,4,0,0,0,1,0,0,0
EDN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDNRB,24,0,13,0,0,30,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,18,0
EEF2,495,830,740,256,794,535,873,388,661,210,587,624,180,265,1811,351,372,526,257,640,303,517,538,611
EEF2K,5,6,6,1,8,2,6,5,7,12,5,3,4,4,7,6,7,4,4,7,4,4,6,5
EFCAB7,1,1,2,1,1,1,1,2,1,1,1,1,0,1,1,1,1,2,2,2,0,1,3,1
EFNA1,3,2,11,26,6,4,6,4,5,19,17,50,3,16,1,1,13,0,7,10,15,21,4,13
EFNA2,0,1,0,0,5,0,4,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0
EFNA3,0,3,0,1,5,1,5,1,1,1,1,4,1,1,6,0,1,0,0,0,2,13,1,0
EFNA4,5,9,6,12,5,4,7,4,6,7,5,5,8,18,6,2,6,3,6,0,7,16,3,1
EFNA5,1,1,1,2,0,2,0,2,7,9,7,3,1,9,1,0,4,1,4,0,8,1,5,0
EGFR,0,1,1,25,12,0,11,14,4,37,7,8,0,11,4,10,22,0,34,0,11,1,2,2
EGLN2,3,3,2,2,1,3,2,1,1,4,2,2,8,2,2,3,4,4,2,1,3,6,3,3
EGLN3,0,0,0,3,0,0,1,2,2,6,5,0,8,9,0,0,0,0,6,1,1,0,0,0
EGR1,3,18,15,33,107,14,30,5,4,5,6,60,16,9,75,10,179,22,11,125,64,0,22,3
EGR2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0
EGR3,2,0,7,0,2,5,0,0,0,0,0,0,0,0,6,0,0,2,0,5,0,0,6,0
EHHADH,2,0,1,12,3,2,4,1,1,1,3,0,4,4,1,5,2,2,3,1,2,9,4,0
EI24,41,44,54,18,37,36,49,20,40,73,29,42,29,19,24,33,49,26,42,39,51,102,34,63
EIF4B,75,141,138,45,214,77,238,58,121,45,88,77,54,65,193,58,62,64,66,195,89,122,72,143
EIF4E,9,12,8,6,9,7,7,6,10,8,8,7,9,8,6,5,9,5,4,3,4,6,4,12
EIF4E1B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EIF4E2,11,12,10,8,7,12,7,12,13,9,8,10,11,12,5,15,15,11,13,7,9,7,10,10
EIF4EBP1,154,114,112,20,59,80,39,40,47,34,120,38,75,51,79,110,28,73,17,112,176,47,277,42
ELAVL1,17,24,15,12,16,13,13,10,13,10,8,16,12,14,20,8,17,13,9,18,8,12,15,11
ELF5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36,0,1
ELMO1,0,0,8,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0
ENAH,17,24,22,14,12,19,6,17,19,15,4,8,10,41,1,10,20,12,11,7,8,17,29,13
ENO1,695,615,898,185,292,717,398,495,1039,635,646,528,487,732,290,494,814,1154,803,400,151,351,1122,318
ENO2,17,3,11,50,13,30,15,55,2,3,2,5,5,5,38,24,4,56,13,13,18,2,7,3
ENO3,3,20,2,6,4,2,2,4,1,1,1,15,2,1,1,2,1,2,2,11,2,2,1,1
ENO4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EP300,9,27,10,0,10,13,14,9,5,15,9,13,5,10,6,11,19,15,7,14,14,11,9,24
EPHA2,20,17,44,48,45,18,43,20,19,51,53,97,23,104,31,37,78,3,80,88,97,0,8,0
EPO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EPOR,1,13,3,6,9,1,2,3,1,2,1,4,0,5,4,6,2,4,2,5,3,6,3,2
ERBB2,6,11,6,6,8,7,14,3,4,23,12,2,7,8,9,5,564,5,3,4,25,25,5,3
ERBB3,58,0,70,9,8,54,45,0,0,5,15,0,4,13,1,0,0,25,1,30,56,51,29,3
ERBB4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,3,0,0
EREG,0,0,0,1,158,0,17,52,0,0,29,14,0,0,0,24,0,0,154,5,0,0,0,0
ESR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,17,0,0
ESR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ETS1,15,0,12,2,2,21,1,15,3,11,1,29,2,7,28,18,13,28,22,23,10,0,16,0
ETS2,2,0,4,8,18,4,35,8,3,19,61,1,14,7,9,6,13,2,7,24,52,0,2,2
EVC,4,4,5,5,0,3,0,11,1,2,0,2,0,1,17,18,7,4,11,0,0,1,3,3
EVC2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0
EVL,0,4,1,2,1,1,0,2,4,2,2,0,0,3,0,2,4,0,0,0,0,4,2,7
EXOC2,13,8,5,7,12,6,7,6,8,5,8,17,10,7,10,10,14,11,9,14,11,11,6,1
EXOC7,8,8,8,7,14,6,5,4,6,7,5,8,6,14,18,8,10,9,12,16,23,18,5,12
F2R,28,3,20,1,12,74,9,3,1,3,1,6,5,17,0,95,34,32,15,0,13,0,41,14
F3,2,0,2,142,18,2,34,4,2,36,150,0,9,4,1,32,191,1,16,1,4,0,1,2
FABP3,3,3,2,1,0,1,1,0,0,0,0,0,1,0,0,6,2,20,0,0,9,1,2,0
FADD,12,9,15,10,14,12,11,9,7,7,12,20,12,9,11,8,9,31,17,26,23,14,7,7
FADS2,2,35,3,37,1,1,0,4,9,6,0,0,18,17,0,8,10,4,10,1,15,3,0,9
FARP2,8,7,4,2,2,8,4,3,4,2,1,4,2,3,3,3,5,12,1,2,7,1,19,4
FAS,4,2,4,9,5,5,12,4,4,2,6,5,0,2,7,6,1,0,3,0,2,6,4,23
FASN,59,91,86,60,40,55,59,32,100,44,70,35,41,64,46,15,30,185,35,35,74,125,58,305
FAT4,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,5,0,0,0,0,0
FBP1,0,0,0,20,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,0,15
FBXO25,1,0,1,3,2,1,3,1,0,0,3,1,2,3,3,3,2,3,1,5,2,1,1,9
FBXO32,4,0,3,0,0,4,1,12,0,5,0,0,0,1,3,13,0,10,2,0,1,6,6,0
FBXW11,14,15,20,16,16,18,12,27,11,14,12,16,11,18,19,13,17,22,24,17,22,15,9,30
FFAR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
FGF1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
FGF10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGF17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
FGF18,0,9,0,2,1,0,0,1,0,0,0,0,2,36,0,0,24,0,0,4,11,0,0,0
FGF19,0,0,0,3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,200,0,0,0
FGF2,4,4,3,2,3,3,7,19,7,16,0,2,0,1,0,3,42,0,0,0,0,0,2,0
FGF20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGF22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGF3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0
FGF4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGF5,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,7,0,0,0,0,0
FGF6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGF8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FGF9,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
FGFR1,1,20,2,0,9,1,4,10,2,4,0,4,1,4,14,15,13,1,9,6,1,2,3,1
FGFR2,0,0,0,10,4,0,1,2,0,11,0,0,12,11,1,0,2,0,0,0,0,11,0,0
FGFR3,3,3,2,4,7,1,5,0,2,1,0,1,8,5,6,0,7,0,0,0,13,11,2,5
FGFR4,5,8,3,5,9,5,13,5,1,3,1,6,9,9,2,2,9,2,1,16,13,6,4,1
FGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLCN,3,2,2,2,2,2,2,3,1,3,1,3,4,5,4,3,1,4,4,2,2,4,4,4
FLNB,40,7,22,60,18,17,67,36,53,77,55,9,34,25,28,32,40,9,30,49,56,44,6,58
FLNC,1,12,0,8,11,0,0,6,0,3,21,0,2,4,0,1,0,0,14,1,7,0,0,1
FLOT1,60,35,17,83,25,44,41,41,31,39,23,57,51,25,49,53,40,88,46,30,51,41,33,28
FLOT2,33,31,26,22,22,20,40,32,31,39,55,18,73,32,19,30,67,39,34,22,30,33,12,50
FLT1,2,0,3,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
FLT3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
FLT3LG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
FLT4,0,1,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0
FN1,159,0,22,75,1,516,1,73,153,39,0,1,777,10,0,652,140,435,41,0,9,3,69,0
FNIP1,3,3,3,6,5,5,7,6,1,4,2,3,3,4,18,5,5,6,7,3,11,5,4,4
FNIP2,2,2,1,0,0,2,4,2,0,1,0,0,5,1,2,1,2,6,1,2,3,1,1,13
FOS,3,2,24,7,28,48,80,1,76,46,15,70,22,15,2,24,120,75,12,58,45,0,131,15
FOSB,0,1,7,0,2,7,11,0,2,19,0,9,1,0,7,4,20,6,1,18,2,0,35,3
FOSL1,93,0,85,8,30,117,23,103,15,8,9,26,4,0,203,87,34,118,138,60,10,0,41,0
FOXO1,2,0,2,2,3,2,7,1,1,0,4,0,4,3,2,0,4,0,1,0,2,0,2,0
FOXO3,6,4,4,2,11,3,4,8,1,5,5,4,2,10,10,7,9,4,8,8,10,5,4,16
FRAT1,0,1,3,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,1,1,7,0,1
FRAT2,5,6,8,3,4,2,6,2,5,3,7,1,5,14,8,2,2,4,1,6,9,18,1,10
FRMD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRMD6,12,3,15,2,2,23,0,3,9,7,1,8,0,0,21,22,6,9,17,0,0,0,44,0
FRS2,4,4,5,3,5,4,5,4,2,6,3,7,2,6,7,4,7,3,2,3,5,14,4,7
FST,0,0,84,3,0,108,0,12,1,0,4,0,0,49,0,0,0,1,0,0,0,0,5,0
FXYD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FXYD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FYN,14,0,6,5,4,7,1,2,0,1,0,1,5,3,5,10,3,12,4,44,3,0,26,1
FZD1,5,1,6,2,1,10,5,7,1,4,2,1,1,2,0,5,4,1,1,0,5,2,9,2
FZD10,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,4,0,0,0,0
FZD2,4,73,5,7,5,5,1,5,2,12,1,2,1,6,2,9,20,1,3,0,4,6,0,1
FZD3,1,2,0,0,3,0,2,0,1,0,2,0,1,2,2,1,2,1,0,2,1,1,2,2
FZD4,0,1,3,1,3,6,1,1,1,1,0,0,14,2,1,1,1,0,1,0,6,6,2,53
FZD5,0,4,0,1,3,1,6,1,5,2,3,1,25,1,6,0,3,1,0,4,7,0,3,6
FZD6,26,2,16,22,36,23,8,14,5,38,10,7,7,21,33,20,33,20,12,5,25,0,29,8
FZD7,3,10,12,2,8,14,6,3,4,3,3,2,3,5,4,9,11,4,11,0,15,2,10,0
FZD8,8,14,6,1,0,11,0,5,3,0,0,1,10,2,1,1,1,0,1,0,0,0,2,5
FZD9,3,1,1,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
G6PC3,20,25,28,3,5,16,8,7,26,13,16,15,16,8,8,5,11,17,15,6,11,28,30,25
GAB1,1,1,0,1,1,1,2,1,0,5,0,0,0,1,0,1,1,1,1,0,2,2,0,1
GAB2,4,1,3,6,1,6,7,1,0,0,2,0,3,23,5,3,4,12,1,6,5,6,5,0
GABARAP,25,17,34,14,8,18,15,33,15,23,30,16,17,11,12,25,9,20,17,14,6,28,15,21
GABBR1,5,8,2,3,9,5,4,1,2,1,0,3,1,4,9,6,4,5,3,3,10,4,4,2
GABBR2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GADD45A,9,7,15,33,69,16,20,50,11,30,15,73,20,26,31,40,49,16,59,73,7,1,31,11
GADD45B,2,4,3,4,10,12,3,5,5,10,11,16,8,3,8,12,27,5,6,15,21,10,5,1
GADD45G,0,0,0,0,0,0,0,4,3,0,2,0,5,1,0,0,0,0,0,0,0,2,0,5
GAPDH,1802,899,2170,2921,691,2087,1166,1872,1973,2013,1632,2313,855,936,979,911,704,2069,1293,641,403,363,2553,806
GAS1,11,0,1,0,0,9,0,15,1,3,0,0,0,31,0,2,0,3,0,0,1,0,2,0
GATA4,2,0,2,0,0,0,0,3,0,0,0,1,10,0,4,0,0,0,0,0,0,1,9,0
GCGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDF5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDF6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GDF7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDNF,1,0,4,0,0,16,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,21,0
GFAP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GH1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHR,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,20,11,2
GHRL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHSR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLI1,0,9,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GLI2,3,9,1,1,0,2,4,0,1,0,0,0,1,1,0,2,3,0,0,0,0,0,2,0
GLI3,6,5,3,1,0,5,0,3,2,4,0,0,0,6,0,8,1,2,1,0,0,3,7,4
GLP1R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GNA11,6,11,10,8,11,11,12,10,9,8,6,11,13,7,13,13,19,11,9,8,10,10,7,8
GNA12,14,10,9,5,8,10,9,39,12,19,8,11,5,7,10,26,9,9,33,10,11,12,11,16
GNA13,19,17,17,13,22,17,18,11,13,11,13,21,11,22,18,11,17,22,25,24,19,19,12,11
GNA14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GNA15,0,0,0,3,0,0,0,0,0,4,8,0,0,0,3,5,0,0,7,0,4,0,0,0
GNAI1,6,1,3,9,27,3,11,12,7,12,14,10,11,11,3,2,6,10,4,5,3,1,7,17
GNAI2,36,15,40,17,20,40,10,33,17,14,9,8,8,19,13,56,23,39,34,20,11,16,22,8
GNAI3,4,3,5,6,4,3,3,3,3,4,3,13,3,6,3,5,9,7,6,5,1,3,3,3
GNAL,0,0,0,1,1,0,1,1,1,0,2,2,0,0,4,0,0,1,0,0,0,0,0,0
