symbol,A2058,A2780,A375,CAOV3,HCT116,HT144,LOVO,MDAMB436,NCI-H460,NCIH1650,NCIH2122,NCIH23,OV90,OVCAR3,RKO,RPMI7951,SK-OV-3,SKMEL30,SKMES1,SW-620,SW837,T-47D,UACC62,VCAP
SPTY2D1,0,0,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,1,0,-1,0,-1,1,1,-1,-1,-1,0
SPX,0,0,1,-1,0,0,1,1,0,1,-1,1,0,1,0,-1,-1,0,-1,1,0,1,1,1
SPZ1,0,0,0,1,0,1,1,-1,1,0,1,-1,0,0,0,-1,0,0,0,1,1,1,0,-1
SQLE,1,0,0,0,2,0,0,1,0,1,1,1,1,-1,2,1,0,0,0,0,0,1,1,1
SQOR,0,0,0,-1,0,1,1,0,1,0,1,0,1,0,0,1,-1,-1,0,0,0,0,-1,0
SQSTM1,0,0,0,2,0,0,1,2,1,0,1,1,0,1,0,-1,0,1,-1,0,1,0,-1,1
SRA1,0,0,0,1,0,0,1,-1,1,0,1,1,0,1,-1,-1,2,1,0,0,1,1,-1,0
SRARP,0,0,0,-1,-1,-1,0,-1,-1,0,-1,0,0,2,-1,0,0,1,1,-1,0,-1,0,0
SRBD1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,-1,1,0
SRC,0,0,1,-1,0,0,0,-1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
SRCAP,0,0,-1,1,0,0,0,-1,1,0,-1,0,0,-1,0,-1,0,-1,1,0,0,0,-1,-1
SRCIN1,0,0,-1,-1,0,0,0,-1,1,0,1,0,1,-1,0,-1,1,-1,1,0,0,1,0,1
SRD5A1,1,0,0,2,0,1,1,1,1,1,1,1,-1,0,0,-1,0,0,1,1,0,1,1,1
SRD5A2,0,0,0,-1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,-1,0,0,-1,1,0
SRD5A3,0,0,0,1,0,-1,0,1,-1,-1,-1,0,-1,0,0,-1,0,-1,1,0,0,-1,-1,0
SREBF1,0,0,-1,-1,-1,0,0,0,1,0,1,-1,-1,1,0,-1,-1,-1,-1,0,-1,-1,0,0
SREBF2,0,0,-1,1,-1,0,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,0,0
SREK1,0,0,1,-1,0,1,1,-1,1,0,1,-1,0,0,0,-1,1,0,1,1,0,1,0,0
SREK1IP1,0,0,1,-1,0,1,1,0,1,0,1,-1,0,0,-1,-1,1,0,1,1,0,1,0,-1
SRF,-1,0,-1,2,-1,0,0,-1,-1,-1,-1,0,0,-1,0,0,0,1,-1,0,0,0,-1,0
SRFBP1,0,0,1,1,0,1,1,-1,1,1,1,1,0,0,-1,-1,0,1,0,0,1,1,0,0
SRGAP1,0,0,1,-1,0,0,1,-1,1,0,1,1,1,0,1,-1,1,0,0,0,0,1,1,1
SRGAP2,1,1,1,-1,-1,1,0,0,1,0,1,0,0,2,1,-1,0,1,1,-1,0,1,0,0
SRGAP2B,1,0,1,1,0,-1,0,1,1,0,2,1,0,1,-1,1,0,1,1,0,0,-1,1,0
SRGAP3,0,0,0,1,-1,1,0,1,-1,0,-1,-1,-1,0,1,1,1,-1,-1,0,-1,1,-1,1
SRGN,-1,0,-1,1,0,-1,0,1,1,-1,0,0,0,0,0,-1,0,0,-1,1,0,1,-1,0
SRI,1,-1,1,1,0,1,1,0,1,0,2,1,1,0,-1,1,-1,0,-1,1,0,-1,1,1
SRL,0,0,-1,-1,0,1,0,-1,1,0,-1,-1,1,-1,1,-1,0,-1,0,-1,0,0,-1,-1
SRM,0,0,0,-1,-1,-1,0,-1,-1,0,-1,1,0,2,1,0,0,1,1,-1,0,-1,0,0
SRMS,0,0,1,2,-1,2,0,-1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
SRP9,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,-1,0,1,1,0,0,1,1,0
SRP14,0,0,0,-1,0,-1,1,0,1,0,1,0,1,0,1,1,2,-1,1,0,0,0,-1,0
SRP19,0,0,1,1,0,1,1,-1,1,1,1,-1,0,0,-2,-1,0,1,0,0,1,1,0,-1
SRP54,0,0,-1,-1,0,0,0,-1,1,0,1,0,0,0,0,-1,0,-1,1,0,0,1,0,0
SRP68,0,0,-1,0,1,0,0,-1,1,-1,0,0,0,0,1,-1,0,1,1,1,0,1,0,1
SRP72,0,0,0,1,0,-1,0,1,-1,-1,-1,0,-1,0,0,-1,0,-1,1,0,0,-1,-1,0
SRPK1,1,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1,0,0,0,1,-1,0,-1,0,-1,0
SRPK2,1,0,1,1,0,1,1,1,1,0,-1,1,1,0,1,1,-1,0,-1,1,0,-1,1,1
SRPRA,0,0,0,-1,0,-1,1,-1,-1,1,-1,-1,1,-1,0,1,-1,-1,-1,1,1,2,-1,1
SRPRB,0,0,0,1,0,1,0,1,-1,0,0,1,0,1,0,1,0,1,1,-1,0,0,2,0
SRR,-1,0,-1,-1,-1,-1,0,1,1,0,1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,0,1
SRRD,0,0,-1,2,-1,0,0,-1,-1,0,-1,-1,1,1,0,-1,0,0,-1,-1,-1,-1,1,0
SRRM1,0,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,0,-1,0,0,0,1,1,-1,0,-1,0,0
SRRM2,0,0,-1,-1,-1,1,0,-1,1,0,-1,-1,1,-1,1,-1,0,-1,0,-1,0,-1,-1,-1
SRRM3,1,0,0,1,0,1,1,0,1,0,1,1,-1,-1,-1,1,-1,0,1,1,0,1,2,1
SRRM4,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,-1,0,0,1,0,0,1,0,1
SRRM5,0,0,0,1,-1,0,0,-1,-1,1,1,-1,1,-1,0,1,0,-1,-1,-1,0,-1,0,1
SRRT,1,0,0,1,0,0,1,0,1,0,1,1,1,-1,1,1,-1,0,-1,1,0,-1,1,1
SRSF1,0,0,0,0,2,0,0,-1,1,0,1,0,1,0,1,-1,0,0,1,0,0,1,1,0
SRSF2,0,0,-1,0,1,0,0,-1,1,-1,0,0,0,1,1,-1,0,1,1,1,0,1,0,1
SRSF3,1,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1,0,0,0,1,-1,0,-1,0,-1,0
SRSF4,0,0,0,-1,-1,-1,0,1,-1,0,-1,-1,0,-1,0,0,0,1,1,-1,0,-1,0,0
SRSF5,0,0,-1,-1,0,0,0,-1,1,0,1,0,0,1,1,-1,0,-1,1,0,0,1,0,0
SRSF6,0,0,1,-1,-1,1,0,-1,1,1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1
SRSF7,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,-1,0,0,-1,1,0
SRSF8,0,0,0,1,0,-1,1,-1,0,0,-1,-1,0,-1,0,1,0,-1,-1,1,1,1,0,1
SRSF9,0,0,0,1,0,0,1,0,1,0,1,1,1,-1,1,-1,0,0,1,0,0,1,0,1
SRSF10,0,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,0,-1,0,0,0,1,1,-1,0,-1,0,0
SRSF11,0,0,1,2,1,-1,0,1,0,0,-1,0,-1,0,0,1,-1,1,1,0,-1,-1,-1,0
SRSF12,0,0,-1,1,0,-1,0,1,0,0,-1,0,0,0,0,1,0,-1,1,0,-1,-1,-1,0
SRXN1,0,0,0,-1,0,-1,0,0,1,0,1,0,1,-1,1,1,0,1,-1,1,-1,0,0,1
SS18,0,0,-1,-1,0,-1,0,-1,0,0,-1,-1,2,-1,0,-1,0,-1,1,-2,-1,-1,-1,0
SS18L1,0,0,1,2,-1,2,0,-1,1,1,1,2,1,1,1,1,0,1,0,1,1,1,1,1
SS18L2,0,0,0,-1,0,0,0,-1,-1,0,-1,-1,-1,0,0,1,-1,-1,-1,1,-1,1,-1,1
SSB,0,0,-2,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,2,1,0,-1,1,0
SSBP1,1,0,0,1,0,1,1,1,1,0,-1,1,1,-2,1,1,-1,0,-1,1,0,-1,1,1
SSBP2,0,0,1,1,0,1,1,-1,1,0,1,-1,0,0,0,-1,0,0,0,1,1,1,0,-1
SSBP3,0,0,-1,2,-1,-1,0,1,-1,-1,-1,0,0,0,1,0,0,1,1,-1,-1,-1,0,0
SSBP4,-1,0,1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,0,1
SSC4D,1,0,0,1,0,1,1,0,1,0,1,1,-1,-1,-1,1,-1,0,1,1,0,1,2,1
SSC5D,0,0,0,1,0,0,0,1,-1,1,1,-1,1,0,0,0,0,-1,1,0,0,-1,1,1
SSFA2,0,0,-1,0,0,0,0,0,1,1,1,0,0,0,-1,1,0,0,1,1,0,-1,1,0
SSH1,0,0,0,-1,0,0,1,-1,1,0,1,1,1,0,1,-1,0,0,0,0,0,1,0,1
SSH2,0,0,0,-1,0,0,0,-1,1,0,1,0,1,1,0,-1,0,0,-1,0,0,1,0,1
SSH3,0,0,0,1,-1,-1,1,1,-1,0,-1,2,1,1,1,0,2,2,1,1,0,1,-1,2
SSMEM1,1,0,0,1,0,1,1,1,1,0,-1,1,1,0,1,1,-1,0,-1,1,0,-1,1,1
SSNA1,0,0,0,-1,-1,-1,0,0,1,0,-1,-1,1,-1,2,-1,0,-1,-1,-1,0,1,-1,1
SSPN,0,0,1,-1,0,0,1,1,0,0,-1,1,0,1,0,-1,2,0,-1,2,0,1,1,1
SSPO,1,0,0,2,0,1,1,1,1,0,-1,1,1,0,1,1,-1,0,1,1,0,-1,1,1
SSR1,1,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,0,1,-1,0,0,0,-1,-2
SSR2,1,1,1,-1,0,0,0,1,1,0,1,1,0,2,1,-1,-1,1,1,0,0,1,0,0
SSR3,1,0,1,1,0,1,0,-1,0,0,0,1,0,1,-1,1,0,1,1,0,0,1,1,0
SSR4P1,0,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,1,1,-1,0,0,1,-1,0,0,-1,1
SSRP1,0,0,0,1,0,0,1,1,-1,1,-1,-1,1,-1,1,-1,1,1,0,1,0,1,-1,1
SSSCA1,0,0,1,1,-1,-1,1,1,-1,0,-1,-1,1,0,1,0,2,1,0,1,0,1,-1,2
SST,1,0,-1,2,0,1,0,-1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0
SSTR1,0,0,-1,-1,0,0,0,-1,1,0,1,0,0,0,0,-1,0,-1,1,0,0,1,1,0
SSTR2,0,0,-1,0,1,0,0,-1,1,-1,0,0,0,0,1,-1,0,1,1,1,0,1,0,0
SSTR3,0,0,-1,1,-2,0,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,-1,-1,1,0
SSTR4,0,0,0,1,0,-1,0,-1,1,1,1,1,1,1,1,1,0,1,-1,1,-1,1,1,1
SSTR5,0,0,-1,-1,-2,-1,0,-1,1,0,-1,-1,1,-1,1,-1,0,-1,0,-1,0,-1,-1,-1
SSU72,0,0,-1,-1,-1,-1,0,-1,-1,0,-1,1,0,2,1,0,0,1,1,-1,0,-1,0,1
SSUH2,0,0,0,1,-1,1,0,1,-1,0,-1,-1,-1,0,1,1,1,-1,-1,0,-1,1,-1,1
SSX2IP,0,0,-1,2,0,-1,0,1,0,1,-1,0,0,0,-1,1,-1,1,1,0,-1,-1,-1,0
ST3GAL1,1,0,-1,0,1,0,0,1,-1,1,1,2,1,-1,2,1,0,0,-1,-1,0,1,1,1
ST3GAL2,0,0,0,-1,0,-1,0,-1,0,1,-1,1,0,-1,1,0,1,-1,1,2,0,0,-1,-1
ST3GAL3,0,0,0,2,-1,-1,0,1,-1,0,-1,-1,0,-1,0,0,0,1,1,0,0,-1,0,0
ST3GAL4,0,0,0,-1,0,-1,1,-1,-1,1,-1,-1,1,-1,0,1,-1,-1,-1,1,1,2,-1,1
ST3GAL5,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,-1,1,-1
ST3GAL6,0,0,1,2,1,1,0,2,0,0,0,1,0,1,-1,1,0,1,-1,0,0,1,-1,0
ST5,0,0,-1,-1,0,0,1,1,-1,-1,-1,-1,-1,0,0,-1,0,-1,1,1,-1,-1,-1,0
ST6GAL1,1,0,-1,2,0,1,0,-1,-1,0,0,1,0,1,0,1,0,1,1,1,0,2,1,0
ST6GAL2,0,0,-1,1,1,0,0,1,1,0,1,2,0,0,0,1,0,0,-1,1,0,-1,1,0
ST6GALNAC1,0,0,-1,0,1,0,0,-1,1,-1,0,0,0,1,1,-1,0,1,1,1,0,1,0,1
ST6GALNAC2,0,0,-1,0,1,0,0,-1,1,-1,0,0,0,1,1,-1,0,1,1,1,0,1,0,1
ST6GALNAC3,0,0,1,2,0,-1,0,1,0,1,-1,0,0,0,0,1,-1,1,1,0,-1,-1,-1,0
ST6GALNAC4,0,0,-1,-1,-1,-1,0,0,1,-1,-1,-1,1,-1,2,-1,0,-1,-1,-1,0,1,-1,1
ST6GALNAC5,0,0,1,2,0,-1,0,1,0,1,-1,0,0,0,0,1,-1,1,1,0,-1,-1,-1,0
ST6GALNAC6,0,0,-1,-1,-1,-1,0,0,1,-1,-1,-1,1,-1,2,-1,0,-1,-1,-1,0,1,-1,1
ST7,1,-1,1,1,0,1,1,1,1,1,0,1,1,0,2,1,-1,0,-1,1,0,-1,2,1
ST7-AS1,1,-1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,-1,0,-1,1,0,-1,2,1
ST7-AS2,1,-1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,-1,0,-1,1,0,-1,2,1
ST7-OT3,1,-1,1,1,0,1,1,1,1,1,0,1,1,0,2,1,-1,0,-1,1,0,-1,2,1
ST7-OT4,1,-1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,-1,0,-1,1,0,-1,2,1
ST7L,0,0,-1,1,0,-1,0,-1,-1,0,-1,0,0,1,1,1,0,1,1,0,-1,-1,1,0
ST8SIA1,0,0,1,-1,0,0,1,1,0,1,-1,1,0,1,0,-1,-1,0,-1,2,0,1,1,1
ST8SIA2,0,0,0,1,-1,1,1,0,1,0,1,0,0,-1,1,1,0,1,1,0,0,-1,0,1
ST8SIA3,0,0,-1,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,0,-1,0,-1,1,-2,-1,-1,-1,0
ST8SIA4,0,-1,1,1,0,1,1,-1,1,1,1,-1,0,0,-1,-1,0,0,0,0,1,1,0,-1
ST8SIA5,-1,0,-1,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,0,-1,0,-1,1,-2,-1,-1,-1,0
ST8SIA6,0,0,-1,1,0,-1,0,-1,-1,-1,1,0,-1,-1,1,1,0,0,-1,0,0,1,-1,0
ST13,0,0,-1,2,0,0,0,-1,-1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,-1,-1,0,0
ST13P4,1,0,0,-1,0,0,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,1,-1,-1,-1,0
ST14,0,0,0,-1,0,-1,1,-1,-1,1,-1,-1,1,-1,0,1,-1,-1,-1,1,1,2,-1,1
ST18,1,0,0,0,0,0,0,1,0,0,1,2,-1,2,1,1,0,0,0,0,1,1,1,1
ST20,0,0,0,1,-1,0,1,-2,1,0,1,0,0,-1,1,1,0,1,1,0,0,0,-1,1
ST20-AS1,0,0,0,1,-1,0,1,-2,1,0,1,0,0,-1,1,1,0,1,1,0,0,0,-1,1
ST20-MTHFS,0,0,0,1,-1,0,1,-2,1,0,1,0,0,-1,1,1,0,1,1,0,0,0,-1,1
STAB1,0,0,0,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,1
STAB2,0,0,0,-1,0,0,1,-1,1,0,1,1,1,0,1,-1,0,0,0,0,0,1,0,1
STAC,0,0,0,-1,0,1,0,-1,-1,0,-1,-1,-1,0,0,1,-1,-1,-1,0,-1,1,-1,1
STAC2,0,0,-1,-1,0,0,0,-1,1,0,1,0,1,-1,0,-1,0,-1,1,0,0,1,0,1
STAC3,0,0,0,-1,-1,0,1,-1,1,0,1,1,1,1,1,-1,0,0,-1,1,0,1,0,1
STAG1,0,0,0,2,0,1,0,1,-1,0,0,1,0,1,0,1,0,1,1,0,0,1,2,0
STAG3,1,0,0,1,0,0,1,0,1,0,1,1,1,-1,1,1,-1,0,-1,1,0,-1,1,1
STAG3L1,1,0,0,1,0,1,1,0,1,0,1,1,-1,-1,-1,1,-1,0,1,1,0,1,2,1
STAG3L2,1,0,0,1,0,1,1,0,1,0,1,1,-1,-1,-1,1,-1,0,1,1,0,1,2,1
STAG3L3,1,0,0,1,0,1,1,0,1,0,1,1,-1,-1,0,1,-1,0,1,1,0,1,2,1
STAG3L4,1,0,0,1,0,1,1,-1,1,0,1,1,0,0,0,1,-1,0,1,1,0,1,2,1
STAM,0,0,-1,1,0,-1,0,-1,-1,-1,1,0,-1,-1,1,1,0,0,-1,0,0,1,-1,0
STAM2,0,0,-1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,-1,0,0,-1,1,0
STAMBP,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,-1,1,0
STAMBPL1,0,0,0,1,0,-1,0,-1,1,0,1,0,-1,1,0,-1,-1,0,-1,1,0,1,-1,0
STAP1,0,0,-1,1,0,-1,0,-1,0,0,0,0,-1,0,0,-1,0,-1,1,0,0,-1,-1,1
STAP2,1,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1
STAR,0,0,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,0,0,-1,0,2,-1,0,1
STARD3,0,0,-1,-1,0,0,0,-1,1,0,1,0,1,-1,0,-1,2,-1,1,0,0,0,0,1
STARD3NL,1,0,0,2,0,1,1,0,1,1,1,1,-1,0,0,1,-1,-1,1,1,0,1,1,1
STARD4,0,0,1,1,0,1,1,-1,1,1,1,-1,0,0,-1,-1,0,1,0,0,1,1,0,-1
STARD5,0,0,-1,1,0,1,1,-2,1,0,1,0,0,-1,1,1,0,1,1,0,0,0,0,1
STARD6,0,0,-1,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,0,-1,0,-1,1,-2,-1,-1,-1,0
STARD7,0,0,-1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,-1,0,0
STARD9,0,0,0,1,0,1,1,0,1,0,2,0,1,0,0,1,2,-1,0,0,0,0,-1,0
STARD10,0,0,0,1,-1,-1,1,-1,-1,0,-1,1,1,2,1,0,-1,2,1,1,0,1,-1,1
STARD13,1,0,1,2,0,0,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
STAT1,0,0,-1,0,0,0,0,0,1,1,1,0,0,0,-1,1,0,0,1,1,0,-1,1,0
STAT2,0,0,0,1,-1,0,1,-1,1,0,1,1,1,0,1,-1,0,0,-1,1,0,1,0,1
STAT3,0,0,-1,-1,0,0,0,-1,1,-1,1,0,1,-1,0,-1,1,-1,1,-1,0,1,0,-1
STAT4,0,0,-1,0,0,0,0,0,1,1,1,0,0,0,-1,1,0,0,1,1,0,-1,1,0
STAT5A,0,0,-1,-1,0,0,0,-1,1,-1,1,0,1,-1,0,-1,1,-1,1,-1,0,1,0,-1
STAT5B,0,0,-1,-1,0,0,0,-1,1,-1,1,0,1,-1,0,-1,1,-1,1,-1,0,1,0,-1
STAT6,0,0,0,-1,-1,0,1,-1,1,0,1,1,1,1,1,-1,0,0,-1,1,0,1,0,1
STATH,0,0,-1,1,0,-1,0,-1,0,0,-1,0,-1,0,-1,-1,0,-1,1,0,0,-1,-1,1
STAU1,0,0,1,-1,-1,2,0,1,1,1,1,1,1,2,1,1,0,1,0,1,1,1,1,1
STAU2,1,0,0,0,2,0,0,1,0,0,1,1,1,0,2,1,0,0,0,0,0,1,1,1
STBD1,0,0,-1,-1,0,-1,0,-1,0,0,-1,0,-1,0,0,-1,0,-1,1,0,0,-1,-1,1
STC1,0,0,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,0,0,-1,0,-1,-1,0,-1
STC2,0,0,-1,1,0,0,1,1,1,0,1,1,-1,1,1,-1,0,1,1,0,1,0,-1,1
STEAP1,1,-1,1,1,0,1,1,0,1,0,2,1,1,0,1,1,-1,0,-1,1,0,-1,1,1
STEAP1B,1,0,0,-1,0,1,1,1,1,1,1,1,-1,0,0,1,-1,-1,1,1,0,1,1,0
STEAP2,1,-1,1,1,0,1,1,0,1,0,2,1,1,0,1,1,-1,0,-1,1,0,-1,1,1
STEAP3,0,0,-1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,-1,0,0,-1,1,0
STEAP4,1,-1,1,1,0,1,1,0,1,0,2,1,1,0,1,1,-1,0,-1,1,0,-1,1,1
STH,0,0,2,0,1,0,1,1,1,-1,1,0,1,2,1,-1,2,0,2,1,0,2,2,1
STIL,0,0,0,2,-1,-1,0,1,-1,0,-1,-1,0,-1,0,0,0,1,1,0,0,-1,0,0
STIM1,0,0,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,2,-1,1,1,-1,-1,-1,0
STIM2,0,0,0,-1,0,-1,0,1,-1,-1,-1,1,-1,0,0,-1,0,-1,1,0,0,-1,-1,0
STIMATE,0,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,1
STIP1,0,0,-1,-1,-1,-1,1,1,-1,0,-1,-1,1,-1,1,0,2,1,0,1,0,1,-1,2
STK3,1,0,1,0,2,0,0,-1,0,2,-1,1,0,-1,1,1,0,0,0,0,0,1,1,1
STK4,0,0,1,1,-1,1,0,-1,1,1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1
STK10,0,0,-1,1,0,0,1,1,1,0,1,1,0,1,1,-1,0,1,1,0,1,0,-1,1
STK11,-2,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1
STK11IP,0,0,-1,-1,-1,0,0,-1,1,0,1,0,1,-1,1,1,0,0,1,0,0,-1,0,0
STK16,0,0,-1,-1,-1,0,0,-1,1,0,1,0,1,-1,1,1,0,0,1,0,0,-1,0,0
STK17A,1,0,0,2,0,1,1,-1,1,1,1,1,-1,-1,0,1,-1,-1,1,1,0,1,1,1
STK17B,0,0,-1,-1,0,0,0,0,1,0,1,0,0,0,-1,1,0,0,1,1,0,-1,1,0
STK19,1,0,-1,0,-2,0,0,-1,-1,-1,-2,0,0,-1,0,-1,0,1,-1,0,-1,0,-1,0
STK24,1,0,0,-1,0,-1,0,2,0,-1,-1,-1,1,-1,0,-1,-1,-1,-1,1,-1,-1,-1,1
STK25,0,0,-1,-1,0,0,0,0,1,0,0,0,1,-1,1,1,0,0,1,0,0,-1,1,0
STK31,1,0,0,-1,0,1,1,1,1,1,1,1,-1,0,0,1,-1,-1,1,1,0,1,1,0
STK32A,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,-1,0,1,0,0,1,1,0,0
STK32B,0,0,-1,2,-1,-1,0,1,-2,-1,-1,1,-1,0,1,-1,-1,-1,1,-1,0,0,-1,0
STK32C,-1,0,-1,1,-2,-1,0,1,1,0,0,-1,0,1,1,-1,0,0,-1,0,0,-1,-1,-1
STK33,0,0,-1,-1,0,0,1,1,-1,-1,-1,-1,-1,0,0,-1,0,-1,1,1,-1,-1,-1,0
STK35,0,0,0,1,-1,-1,0,0,1,0,1,0,1,-1,1,1,0,1,-1,1,-1,0,0,1
STK36,0,0,-1,-1,-1,0,0,-1,1,0,1,0,1,0,1,1,0,0,1,0,0,-1,0,0
STK38,1,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1,0,0,0,1,-1,0,-1,0,-1,0
STK38L,0,0,1,-1,0,0,1,1,0,0,-1,1,1,1,0,-1,2,0,-1,2,0,1,1,1
STK39,0,0,-2,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,-1,1,0
STK40,0,0,0,2,-1,-1,0,1,-1,0,-1,-1,0,-1,0,0,2,1,1,-1,0,-1,0,0
STKLD1,0,0,-1,-1,-1,-1,0,0,1,0,-1,-1,1,-1,2,-1,-1,-1,-1,-1,0,1,-1,1
STMN1,0,0,0,-1,-1,-1,0,-1,-1,0,-1,-1,0,-1,0,0,0,1,1,-1,0,-1,0,0
STMN2,1,0,1,0,2,0,0,-1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1
STMN3,0,0,1,2,-1,2,0,-1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
STMN4,0,0,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,0,0,-1,0,-1,-1,0,-1
STMP1,1,0,0,1,0,1,1,1,1,0,-1,1,1,0,1,1,-1,0,-1,1,0,-1,1,1
STN1,0,0,0,1,1,-1,0,-1,1,0,0,0,0,0,0,-1,0,0,-1,0,0,-1,-1,0
STOM,0,0,1,1,-1,-1,0,0,1,0,-1,-1,1,-1,1,-1,0,-1,-1,0,0,1,-1,1
STOML1,0,0,-1,1,0,0,1,-2,1,0,1,0,1,-1,0,1,-1,1,1,0,0,-1,-1,1
STOML2,0,0,0,-1,-1,-1,0,0,-1,0,-1,-1,-1,1,0,0,2,-1,-1,-1,0,-1,-1,1
STOML3,1,0,0,-1,0,1,0,0,0,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
STON1,0,0,0,1,0,0,0,1,1,0,1,1,1,0,-1,1,0,0,1,0,0,-1,1,0
STON1-GTF2A1L,0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,-1,1,0
STON2,0,0,-1,0,0,0,0,-1,1,1,0,0,-1,1,0,-1,1,-1,1,0,0,1,1,0
STOX1,-1,0,-1,1,0,-1,0,1,1,-1,0,0,0,0,0,-1,0,0,-1,1,0,1,-1,0
STOX2,0,0,0,-2,-2,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,-1,-1,1
STPG1,0,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,0,-1,0,0,0,1,1,-1,0,-1,0,0
STPG2,0,0,-1,-1,1,-1,0,1,0,0,-1,0,-1,1,-1,-1,0,-1,0,-1,0,-1,-1,0
STPG3,0,0,0,-1,-1,-1,0,0,1,0,-1,-1,1,-1,2,-1,0,-1,-1,-1,0,1,-1,1
STPG4,0,0,0,0,0,0,0,1,1,0,1,1,1,-1,1,1,-1,0,1,0,0,-1,1,0
STRA6,0,0,-1,1,0,0,1,-2,1,0,1,0,1,-1,0,1,-1,1,1,0,0,-1,-1,1
STRA8,1,0,0,1,0,1,1,1,1,0,-1,1,1,0,2,1,-1,0,-1,1,0,-1,1,1
STRADA,0,0,-1,0,2,0,0,-1,1,0,1,0,0,0,0,-1,0,0,1,1,0,1,1,0
STRADB,0,0,-1,-1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,-1,1,0
STRAP,0,0,1,-1,0,0,1,1,0,1,-1,1,0,0,0,-1,-1,0,-1,1,0,1,1,1
STRBP,0,0,0,-1,-1,-1,0,0,1,0,-1,-1,0,-1,1,-1,0,-1,-1,0,0,1,-1,1
STRC,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,2,-1,0,0,0,0,-1,0
STRIP1,0,0,-1,0,0,-1,0,-1,-1,0,-1,0,0,-1,1,1,0,1,1,0,-1,-1,1,0
STRIP2,1,0,0,1,0,1,1,1,1,0,-1,1,1,0,1,1,-1,0,-1,1,0,-1,1,1
