From,To,Hop,SignalingPath,SpNotation,Attention
35,230,hop1,Calcium signaling pathway,sp7,0.044818186140625
35,230,hop1,Rap1 signaling pathway,sp33,0.10620515040625
35,230,hop1,cAMP signaling pathway,sp45,0.024099865734375
35,231,hop1,Calcium signaling pathway,sp7,0.0344485503125
35,231,hop1,Rap1 signaling pathway,sp33,0.081229362765625
35,231,hop1,cAMP signaling pathway,sp45,0.018744774015625
35,232,hop1,Calcium signaling pathway,sp7,0.045792612
35,232,hop1,Rap1 signaling pathway,sp33,0.108487820484375
35,232,hop1,cAMP signaling pathway,sp45,0.0246307719375
35,233,hop1,Calcium signaling pathway,sp7,0.0393537749375
35,237,hop1,cAMP signaling pathway,sp45,0.00155292032734375
35,238,hop1,cAMP signaling pathway,sp45,0.00132315927890625
35,239,hop1,cAMP signaling pathway,sp45,0.0123127557359375
35,240,hop1,cAMP signaling pathway,sp45,0.002668725675
35,753,hop1,Apelin signaling pathway,sp4,0.020933197703125
35,753,hop1,Chemokine signaling pathway,sp8,0.006786464096875
35,753,hop1,Oxytocin signaling pathway,sp27,0.051270036875
35,753,hop1,Relaxin signaling pathway,sp35,0.02167983575
35,753,hop1,cAMP signaling pathway,sp45,0.017880283859375
35,754,hop1,Apelin signaling pathway,sp4,0.028321231368749998
35,754,hop1,Chemokine signaling pathway,sp8,0.0256482364990625
35,754,hop1,Oxytocin signaling pathway,sp27,0.128896319234375
35,754,hop1,Relaxin signaling pathway,sp35,0.0039486471625
35,754,hop1,cAMP signaling pathway,sp45,0.0032372642421875
35,757,hop1,Oxytocin signaling pathway,sp27,0.22242949428125
35,759,hop1,Relaxin signaling pathway,sp35,0.33335715640625
35,760,hop1,Apelin signaling pathway,sp4,0.0133200217953125
35,761,hop1,Apelin signaling pathway,sp4,0.013089600571875
35,762,hop1,Apelin signaling pathway,sp4,0.0163972684609375
35,763,hop1,Apelin signaling pathway,sp4,0.028263061125
35,764,hop1,Apelin signaling pathway,sp4,0.0103454085859375
35,765,hop1,Apelin signaling pathway,sp4,0.0130536342109375
35,766,hop1,Apelin signaling pathway,sp4,0.012373623328125
35,767,hop1,Apelin signaling pathway,sp4,0.02327607728125
35,768,hop1,Apelin signaling pathway,sp4,0.0194366196875
35,769,hop1,Apelin signaling pathway,sp4,0.0137788751609375
35,770,hop1,Apelin signaling pathway,sp4,0.2898526878171875
35,771,hop1,Apelin signaling pathway,sp4,0.015873174734375
35,772,hop1,Apelin signaling pathway,sp4,0.0107404627
35,773,hop1,Apelin signaling pathway,sp4,0.007002590321875
35,774,hop1,Apelin signaling pathway,sp4,0.0290103418125
35,775,hop1,Apelin signaling pathway,sp4,0.0293977695
35,1619,hop1,Chemokine signaling pathway,sp8,0.002001081346875
35,1620,hop1,Chemokine signaling pathway,sp8,0.002253550434375
36,227,hop1,cAMP signaling pathway,sp45,0.0005354149234375
36,228,hop1,cAMP signaling pathway,sp45,0.23044862159145
36,229,hop1,cAMP signaling pathway,sp45,0.10322800360785937
36,230,hop1,cAMP signaling pathway,sp45,0.02040706865625
36,231,hop1,cAMP signaling pathway,sp45,0.018954512484375
36,232,hop1,cAMP signaling pathway,sp45,0.020783065
36,237,hop1,cAMP signaling pathway,sp45,0.00274128059140625
36,238,hop1,cAMP signaling pathway,sp45,0.00234882140640625
36,239,hop1,cAMP signaling pathway,sp45,0.0146471165234375
36,240,hop1,cAMP signaling pathway,sp45,0.004596645471875
36,753,hop1,cAMP signaling pathway,sp45,0.018892890828125
36,754,hop1,cAMP signaling pathway,sp45,0.00557145408125
37,53,hop1,cAMP signaling pathway,sp45,0.18622279546875
37,530,hop1,cAMP signaling pathway,sp45,0.12872507046875
37,1656,hop1,cAMP signaling pathway,sp45,0.123763197765625
40,41,hop1,AMPK signaling pathway,sp2,1.0
40,41,hop1,Adipocytokine signaling pathway,sp3,1.0
41,40,hop1,AMPK signaling pathway,sp2,1.0
41,40,hop1,Adipocytokine signaling pathway,sp3,1.0
43,560,hop1,cAMP signaling pathway,sp45,0.019540579728125
43,561,hop1,cAMP signaling pathway,sp45,0.0316529661875
43,562,hop1,cAMP signaling pathway,sp45,0.02770416990625
43,738,hop1,cAMP signaling pathway,sp45,0.027959318359375
43,753,hop1,cAMP signaling pathway,sp45,0.017839812140625
43,754,hop1,cAMP signaling pathway,sp45,0.00144353443765625
43,1383,hop1,cAMP signaling pathway,sp45,0.007459522928125
43,1411,hop1,cAMP signaling pathway,sp45,0.025922198046875
43,1916,hop1,cAMP signaling pathway,sp45,0.0077047078953125
44,758,hop1,Rap1 signaling pathway,sp33,0.043855867640625
46,753,hop1,cGMP-PKG signaling pathway,sp46,0.103764435703125
46,754,hop1,cGMP-PKG signaling pathway,sp46,0.36340540140625
47,748,hop1,cGMP-PKG signaling pathway,sp46,0.228177542015625
47,749,hop1,cGMP-PKG signaling pathway,sp46,0.1396604816875
47,751,hop1,Calcium signaling pathway,sp7,0.030360226234375
47,758,hop1,Calcium signaling pathway,sp7,0.080139596453125
48,748,hop1,cGMP-PKG signaling pathway,sp46,0.240722449953125
48,749,hop1,cGMP-PKG signaling pathway,sp46,0.150508448375
48,751,hop1,Calcium signaling pathway,sp7,0.03316767759375
48,758,hop1,Calcium signaling pathway,sp7,0.08495136742187501
49,748,hop1,cGMP-PKG signaling pathway,sp46,0.23695403634375
49,749,hop1,cGMP-PKG signaling pathway,sp46,0.145458111609375
50,748,hop1,cGMP-PKG signaling pathway,sp46,0.242287464625
50,749,hop1,cGMP-PKG signaling pathway,sp46,0.151317193609375
51,748,hop1,cGMP-PKG signaling pathway,sp46,0.238171513109375
51,749,hop1,cGMP-PKG signaling pathway,sp46,0.146768535703125
52,748,hop1,cGMP-PKG signaling pathway,sp46,0.2342155783125
52,749,hop1,cGMP-PKG signaling pathway,sp46,0.1426086204375
53,37,hop1,cAMP signaling pathway,sp45,0.1603820121875
53,693,hop1,cAMP signaling pathway,sp45,0.143987783125
53,740,hop1,cAMP signaling pathway,sp45,0.13748264046875
53,753,hop1,cGMP-PKG signaling pathway,sp46,0.08901711532812501
53,754,hop1,cGMP-PKG signaling pathway,sp46,0.3543536121875
53,2069,hop1,cAMP signaling pathway,sp45,0.13554377484375
53,2098,hop1,cAMP signaling pathway,sp45,0.16108106796875
54,753,hop1,cGMP-PKG signaling pathway,sp46,0.094851223
54,754,hop1,cGMP-PKG signaling pathway,sp46,0.36322312296875
61,147,hop1,Phospholipase D signaling pathway,sp30,0.048489368390625
61,148,hop1,Phospholipase D signaling pathway,sp30,0.04538166034375
61,473,hop1,Phospholipase D signaling pathway,sp30,0.04671681290625
61,808,hop1,Phospholipase D signaling pathway,sp30,0.040515511265625
61,809,hop1,Phospholipase D signaling pathway,sp30,0.03250417778125
61,810,hop1,Phospholipase D signaling pathway,sp30,0.048092439109375
61,811,hop1,Phospholipase D signaling pathway,sp30,0.03913930365625
61,812,hop1,Phospholipase D signaling pathway,sp30,0.060485447125
61,813,hop1,Phospholipase D signaling pathway,sp30,0.0459192530625
61,814,hop1,Phospholipase D signaling pathway,sp30,0.024189263671875
61,1173,hop1,Phospholipase D signaling pathway,sp30,0.111102659078125
61,1174,hop1,Phospholipase D signaling pathway,sp30,0.035272320234375
61,1175,hop1,Phospholipase D signaling pathway,sp30,0.039165454421875
61,1176,hop1,Phospholipase D signaling pathway,sp30,0.044870142671875
61,1177,hop1,Phospholipase D signaling pathway,sp30,0.0434098811875
66,67,hop1,mTOR signaling pathway,sp47,0.0432686456875
66,2067,hop1,AMPK signaling pathway,sp2,0.05013121003125
66,2067,hop1,mTOR signaling pathway,sp47,0.0795888948125
67,66,hop1,mTOR signaling pathway,sp47,0.04836942296875
67,68,hop1,mTOR signaling pathway,sp47,0.03804733759375
67,587,hop1,AMPK signaling pathway,sp2,0.0501573390625
67,1564,hop1,AMPK signaling pathway,sp2,0.058672964875
67,1615,hop1,AMPK signaling pathway,sp2,0.04272043375
67,1616,hop1,AMPK signaling pathway,sp2,0.053137967484375
67,1617,hop1,AMPK signaling pathway,sp2,0.0360586705625
67,1622,hop1,AMPK signaling pathway,sp2,0.024966644625
67,1623,hop1,AMPK signaling pathway,sp2,0.029458798921875
67,1774,hop1,AMPK signaling pathway,sp2,0.046887653953125
67,1775,hop1,AMPK signaling pathway,sp2,0.027743534812499998
67,1776,hop1,mTOR signaling pathway,sp47,0.06972386171875
68,67,hop1,mTOR signaling pathway,sp47,0.0416219991875
68,108,hop1,PI3K-Akt signaling pathway,sp28,0.016711677804687502
68,109,hop1,PI3K-Akt signaling pathway,sp28,0.00088124481671875
68,346,hop1,ErbB signaling pathway,sp9,1.0
68,346,hop1,PI3K-Akt signaling pathway,sp28,0.016620799303125
68,410,hop1,PI3K-Akt signaling pathway,sp28,0.027411956578125
68,411,hop1,PI3K-Akt signaling pathway,sp28,0.007729048634375
68,412,hop1,PI3K-Akt signaling pathway,sp28,0.029491158625
68,413,hop1,PI3K-Akt signaling pathway,sp28,0.02624389153125
68,414,hop1,PI3K-Akt signaling pathway,sp28,0.03672065159375
68,415,hop1,PI3K-Akt signaling pathway,sp28,0.025579526234375
68,421,hop1,PI3K-Akt signaling pathway,sp28,0.01411347046875
68,683,hop1,FoxO signaling pathway,sp12,0.02644893290625
68,684,hop1,FoxO signaling pathway,sp12,0.016055841671875
68,685,hop1,FoxO signaling pathway,sp12,0.0107700206078125
68,818,hop1,Chemokine signaling pathway,sp8,0.0035918188796875
68,868,hop1,PI3K-Akt signaling pathway,sp28,0.2896893095709531
68,869,hop1,PI3K-Akt signaling pathway,sp28,0.04376067911521875
68,1205,hop1,MAPK signaling pathway,sp22,0.0123118959015625
68,1218,hop1,MAPK signaling pathway,sp22,0.0187734464609375
68,1228,hop1,Sphingolipid signaling pathway,sp37,0.013179593696875
68,1229,hop1,Sphingolipid signaling pathway,sp37,0.033736321546875
68,1230,hop1,Sphingolipid signaling pathway,sp37,0.0915297100625
68,1304,hop1,PI3K-Akt signaling pathway,sp28,0.029854396515625
68,1347,hop1,Neurotrophin signaling pathway,sp25,0.234532448640625
68,1348,hop1,Neurotrophin signaling pathway,sp25,0.070657061109375
68,1349,hop1,Neurotrophin signaling pathway,sp25,0.181552635
68,1366,hop1,Apelin signaling pathway,sp4,0.0216282390625
68,1367,hop1,Apelin signaling pathway,sp4,0.0181605965625
68,1386,hop1,PI3K-Akt signaling pathway,sp28,0.0162377845359375
68,1482,hop1,PI3K-Akt signaling pathway,sp28,0.016667618414062498
68,1491,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,0.328560221875
68,1491,hop1,C-type lectin receptor signaling pathway,sp6,0.09932410553125
68,1491,hop1,Chemokine signaling pathway,sp8,0.038067820875
68,1491,hop1,Estrogen signaling pathway,sp10,0.328560221875
68,1491,hop1,HIF-1 signaling pathway,sp15,0.12512151709375
68,1491,hop1,JAK-STAT signaling pathway,sp21,0.0146318825390625
68,1491,hop1,Neurotrophin signaling pathway,sp25,0.190173636875
68,1491,hop1,Rap1 signaling pathway,sp33,0.074996358234375
68,1491,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.2392128159375
68,1491,hop1,TNF signaling pathway,sp40,0.328560221875
68,1491,hop1,Toll-like receptor signaling pathway,sp42,0.328560221875
68,1491,hop1,VEGF signaling pathway,sp43,0.190856224375
68,1491,hop1,cAMP signaling pathway,sp45,0.146745831875
68,1492,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,0.1780207690625
68,1492,hop1,C-type lectin receptor signaling pathway,sp6,0.052910487046875
68,1492,hop1,Chemokine signaling pathway,sp8,0.020238863703125
68,1492,hop1,Estrogen signaling pathway,sp10,0.1780207690625
68,1492,hop1,HIF-1 signaling pathway,sp15,0.0696410149375
68,1492,hop1,JAK-STAT signaling pathway,sp21,0.0089309493671875
68,1492,hop1,Neurotrophin signaling pathway,sp25,0.101754285078125
68,1492,hop1,Rap1 signaling pathway,sp33,0.038793417109375
68,1492,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.124594910640625
68,1492,hop1,TNF signaling pathway,sp40,0.1780207690625
68,1492,hop1,Toll-like receptor signaling pathway,sp42,0.1780207690625
68,1492,hop1,VEGF signaling pathway,sp43,0.101581724453125
68,1492,hop1,cAMP signaling pathway,sp45,0.079085667453125
68,1493,hop1,Chemokine signaling pathway,sp8,0.03494934853125
68,1495,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,0.31735468328125
68,1495,hop1,C-type lectin receptor signaling pathway,sp6,0.027036999046875
68,1495,hop1,Chemokine signaling pathway,sp8,0.00872414860625
68,1495,hop1,Estrogen signaling pathway,sp10,0.31735468328125
68,1495,hop1,HIF-1 signaling pathway,sp15,0.151538452890625
68,1495,hop1,JAK-STAT signaling pathway,sp21,0.112876664959375
68,1495,hop1,Neurotrophin signaling pathway,sp25,0.152024729703125
68,1495,hop1,Rap1 signaling pathway,sp33,0.0159863355796875
68,1495,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.11239468403125
68,1495,hop1,TNF signaling pathway,sp40,0.31735468328125
68,1495,hop1,Toll-like receptor signaling pathway,sp42,0.31735468328125
68,1495,hop1,VEGF signaling pathway,sp43,0.044354254234375
68,1495,hop1,cAMP signaling pathway,sp45,0.14084668465625
68,1496,hop1,AGE-RAGE signaling pathway in diabetic complications,sp1,0.176064358359375
68,1496,hop1,C-type lectin receptor signaling pathway,sp6,0.029953510671875
68,1496,hop1,Chemokine signaling pathway,sp8,0.011006601859375
68,1496,hop1,Estrogen signaling pathway,sp10,0.176064358359375
68,1496,hop1,HIF-1 signaling pathway,sp15,0.086502997140625
68,1496,hop1,JAK-STAT signaling pathway,sp21,0.02322476088125
68,1496,hop1,Neurotrophin signaling pathway,sp25,0.069305240390625
68,1496,hop1,Rap1 signaling pathway,sp33,0.01997566684375
68,1496,hop1,Signaling pathways regulating pluripotency of stem cells,sp36,0.07312852643750001
68,1496,hop1,TNF signaling pathway,sp40,0.176064358359375
68,1496,hop1,Toll-like receptor signaling pathway,sp42,0.176064358359375
68,1496,hop1,VEGF signaling pathway,sp43,0.056352484625
68,1496,hop1,cAMP signaling pathway,sp45,0.055717227578125
68,1499,hop1,Apelin signaling pathway,sp4,0.023740920234375
68,1499,hop1,cGMP-PKG signaling pathway,sp46,0.11648305425
68,1571,hop1,Insulin signaling pathway,sp20,0.00768885751875
68,1572,hop1,Insulin signaling pathway,sp20,0.0100015300140625
68,1578,hop1,Insulin signaling pathway,sp20,0.066220713625
68,1579,hop1,Insulin signaling pathway,sp20,0.059291013109375
68,1580,hop1,Insulin signaling pathway,sp20,0.028126225609375
68,1581,hop1,Insulin signaling pathway,sp20,0.05408661315625
68,1582,hop1,Insulin signaling pathway,sp20,0.014541283853125
68,1584,hop1,PI3K-Akt signaling pathway,sp28,0.005121546221875
68,1584,hop1,Sphingolipid signaling pathway,sp37,0.0154776987125
68,1585,hop1,PI3K-Akt signaling pathway,sp28,0.00172709343125
68,1585,hop1,Sphingolipid signaling pathway,sp37,0.0253582857328125
68,1586,hop1,PI3K-Akt signaling pathway,sp28,0.00094342900046875
68,1586,hop1,Sphingolipid signaling pathway,sp37,0.316259857984375
68,1587,hop1,PI3K-Akt signaling pathway,sp28,0.02745917615625
68,1587,hop1,Sphingolipid signaling pathway,sp37,0.094032210609375
68,1588,hop1,PI3K-Akt signaling pathway,sp28,0.0196769188671875
68,1588,hop1,Sphingolipid signaling pathway,sp37,0.060896670609375
68,1589,hop1,PI3K-Akt signaling pathway,sp28,0.0040060490328125
68,1589,hop1,Sphingolipid signaling pathway,sp37,0.0122565054421875
68,1590,hop1,PI3K-Akt signaling pathway,sp28,0.0036547556609375
68,1590,hop1,Sphingolipid signaling pathway,sp37,0.011207198059375
68,1591,hop1,PI3K-Akt signaling pathway,sp28,0.012797788109375
68,1591,hop1,Sphingolipid signaling pathway,sp37,0.040298993734375003
68,1592,hop1,PI3K-Akt signaling pathway,sp28,0.023081691984375
68,1592,hop1,Sphingolipid signaling pathway,sp37,0.07254044990625
68,1593,hop1,PI3K-Akt signaling pathway,sp28,0.0195985017109375
68,1593,hop1,Sphingolipid signaling pathway,sp37,0.06604555053125
68,1594,hop1,PI3K-Akt signaling pathway,sp28,0.0132213131484375
68,1594,hop1,Sphingolipid signaling pathway,sp37,0.043073096671875
68,1595,hop1,PI3K-Akt signaling pathway,sp28,0.0140327110390625
68,1595,hop1,Sphingolipid signaling pathway,sp37,0.045919073875
68,1596,hop1,PI3K-Akt signaling pathway,sp28,0.0059055492578125
68,1596,hop1,Sphingolipid signaling pathway,sp37,0.017959202984375
68,1597,hop1,PI3K-Akt signaling pathway,sp28,0.0053597698109375
68,1597,hop1,Sphingolipid signaling pathway,sp37,0.01636229021875
68,1598,hop1,PI3K-Akt signaling pathway,sp28,0.00773813761875
68,1598,hop1,Sphingolipid signaling pathway,sp37,0.023867325
68,1968,hop1,PI3K-Akt signaling pathway,sp28,0.038221949890625
68,2067,hop1,AMPK signaling pathway,sp2,0.049741572546875
68,2067,hop1,PI3K-Akt signaling pathway,sp28,0.0208055000625
68,2067,hop1,Phospholipase D signaling pathway,sp30,0.58220067921875
68,2067,hop1,mTOR signaling pathway,sp47,0.078620684484375
69,1491,hop1,HIF-1 signaling pathway,sp15,0.101805925046875
69,1492,hop1,HIF-1 signaling pathway,sp15,0.069405389625
69,1495,hop1,HIF-1 signaling pathway,sp15,0.1094439405625
69,1496,hop1,HIF-1 signaling pathway,sp15,0.07109901121875001
73,788,hop1,TGF-beta signaling pathway,sp39,0.069460228078125
77,601,hop1,PI3K-Akt signaling pathway,sp28,0.01151032271875
77,604,hop1,MAPK signaling pathway,sp22,0.0121204923984375
77,604,hop1,PI3K-Akt signaling pathway,sp28,0.012163018140625
77,605,hop1,MAPK signaling pathway,sp22,0.0110966473359375
77,605,hop1,PI3K-Akt signaling pathway,sp28,0.0111349280703125
77,660,hop1,MAPK signaling pathway,sp22,0.0102035404296875
77,660,hop1,PI3K-Akt signaling pathway,sp28,0.0102369709140625
77,660,hop1,Rap1 signaling pathway,sp33,0.01139251259375
77,660,hop1,Ras signaling pathway,sp34,0.0102284664609375
77,661,hop1,MAPK signaling pathway,sp22,0.009895996959375
77,661,hop1,PI3K-Akt signaling pathway,sp28,0.0099289613609375
77,661,hop1,Rap1 signaling pathway,sp33,0.0110562125625
77,661,hop1,Ras signaling pathway,sp34,0.009920772259375
77,662,hop1,MAPK signaling pathway,sp22,0.071535375915625
77,662,hop1,PI3K-Akt signaling pathway,sp28,0.07155819521875
77,662,hop1,Rap1 signaling pathway,sp33,0.072367111853125
77,662,hop1,Ras signaling pathway,sp34,0.0704037923515625
77,672,hop1,MAPK signaling pathway,sp22,0.0119729026640625
77,672,hop1,PI3K-Akt signaling pathway,sp28,0.0120140572421875
77,672,hop1,Ras signaling pathway,sp34,0.0120213844609375
77,673,hop1,MAPK signaling pathway,sp22,0.0139355628046875
77,673,hop1,PI3K-Akt signaling pathway,sp28,0.0139863093828125
77,673,hop1,Ras signaling pathway,sp34,0.0140070456640625
77,926,hop1,MAPK signaling pathway,sp22,0.0116985194140625
77,926,hop1,PI3K-Akt signaling pathway,sp28,0.011737653671875
77,926,hop1,Ras signaling pathway,sp34,0.0117395667421875
77,1081,hop1,MAPK signaling pathway,sp22,0.0141757868046875
77,1081,hop1,PI3K-Akt signaling pathway,sp28,0.01422880059375
77,1081,hop1,Rap1 signaling pathway,sp33,0.015885866578125
77,1081,hop1,Ras signaling pathway,sp34,0.014256390757812501
77,1396,hop1,MAPK signaling pathway,sp22,0.0149206375234375
77,1396,hop1,PI3K-Akt signaling pathway,sp28,0.0149752486640625
77,1396,hop1,Ras signaling pathway,sp34,0.01499902534375
77,1451,hop1,MAPK signaling pathway,sp22,0.0125686400390625
77,1451,hop1,PI3K-Akt signaling pathway,sp28,0.0126136921328125
77,1451,hop1,Rap1 signaling pathway,sp33,0.01407060734375
77,1451,hop1,Ras signaling pathway,sp34,0.0126291073046875
78,601,hop1,PI3K-Akt signaling pathway,sp28,0.011166847570312501
78,604,hop1,MAPK signaling pathway,sp22,0.01256263028125
78,604,hop1,PI3K-Akt signaling pathway,sp28,0.0126160445546875
78,605,hop1,MAPK signaling pathway,sp22,0.010755900171875
