symbol,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,EKVX,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62,UO-31
ID1,73,36,7,145,72,122,94,183,155,128,10,7,76,24,59,64,13,124,17,74,61,59,255,211,73,68,6,2,233,20,9,28,23,297,29,51,26,27,25,27,116,28
ID2,17,32,25,61,19,5,22,33,169,16,3,17,10,7,8,0,15,3,6,52,30,39,111,9,0,12,36,10,16,11,5,28,22,24,19,174,9,6,72,37,15,5
ID4,0,1,0,29,0,0,8,0,0,1,0,0,49,0,0,0,0,0,27,4,0,66,44,47,0,0,0,0,10,1,16,5,14,64,17,0,0,1,6,17,16,0
IFIH1,2,0,3,0,1,4,0,3,4,1,1,0,0,1,1,2,0,3,10,1,0,3,1,1,0,1,6,0,3,52,9,1,0,1,11,9,3,2,6,1,1,3
IFNAR1,9,10,7,8,7,17,15,8,9,10,5,6,5,8,4,11,8,8,14,7,5,15,19,10,6,12,11,5,12,9,11,10,8,8,17,10,10,13,10,9,10,7
IFNAR2,4,4,5,3,2,17,6,5,4,4,2,3,0,4,1,3,1,2,4,4,2,7,3,2,1,2,6,2,4,3,6,5,2,4,7,7,4,0,3,3,5,11
IFNGR1,21,20,10,41,29,9,116,22,19,16,6,21,13,18,30,17,9,12,75,19,9,11,18,12,13,11,9,15,20,24,12,16,10,32,32,30,14,5,12,9,9,20
IFNGR2,15,11,13,19,18,23,19,22,21,24,10,18,7,12,3,19,3,15,13,32,9,37,21,16,14,15,16,14,22,12,46,41,27,12,14,24,24,10,16,14,37,17
IGF1R,1,15,8,2,2,8,13,2,5,8,3,6,0,0,5,4,30,2,2,15,6,19,0,2,4,1,5,7,2,1,14,19,12,5,5,10,7,11,17,9,7,6
IGF2,0,1,0,0,0,0,2,3,0,6,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
IGFBP3,576,46,5,63,63,5,17,0,0,0,2,447,28,0,12,28,9,12,112,0,21,1,118,481,110,34,155,123,49,60,2,11,15,214,78,0,4,0,9,2,99,1
IHH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IKBKB,4,3,4,9,4,3,4,4,5,8,2,4,3,5,6,9,2,6,4,4,4,6,5,2,7,2,4,4,5,6,6,4,7,5,5,8,7,10,5,5,4,5
IL10RA,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL10RB,20,10,6,10,14,8,11,5,9,16,9,8,4,11,3,14,5,8,14,2,5,10,18,6,3,7,9,6,15,32,5,6,7,7,21,6,8,7,7,5,6,10
IL11,0,8,0,0,0,17,1,1,1,14,6,7,0,0,0,8,0,15,0,0,0,0,0,1,3,2,0,0,4,2,0,0,0,0,2,0,1,0,4,0,0,6
IL11RA,1,0,0,4,0,2,2,3,3,0,0,1,0,1,2,1,1,1,3,2,1,8,1,0,2,1,0,0,1,3,2,2,5,2,1,0,3,2,1,1,2,1
IL12A,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
IL12B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL12RB1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
IL13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL15,1,1,1,0,2,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2
IL15RA,1,0,1,0,2,5,0,2,2,3,5,0,1,4,2,0,0,5,2,0,1,1,0,3,1,1,3,1,3,9,0,0,0,3,0,12,1,1,1,0,0,3
IL17B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0
IL17C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL17D,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
IL17RA,8,1,2,4,1,4,4,4,4,3,7,4,3,3,2,2,3,1,2,1,2,2,1,2,2,2,0,2,4,3,1,4,4,4,2,2,2,4,1,2,2,2
IL17RB,0,1,0,0,0,1,3,5,7,0,0,0,1,1,7,0,1,0,3,1,1,1,3,1,1,1,4,0,0,0,0,0,0,1,0,0,17,15,4,0,0,0
IL17RC,4,1,2,5,4,3,3,2,6,5,4,4,2,4,4,4,5,5,4,1,3,3,3,5,4,12,1,3,3,4,9,7,8,3,6,2,2,19,5,2,3,8
IL1R1,11,9,2,14,2,2,2,3,0,6,2,10,1,4,0,0,0,2,2,1,3,1,34,27,0,0,0,1,4,8,0,0,0,17,7,68,0,5,1,0,2,3
IL1RAP,1,1,1,5,1,1,2,0,0,3,6,6,1,0,0,1,1,1,1,1,1,0,2,1,0,0,0,2,2,4,15,20,51,1,7,23,0,1,12,11,50,3
IL20RA,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,1,0,0,0
IL20RB,26,0,0,0,15,2,0,10,0,0,0,0,0,32,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,0,3,1,0,22,0,0,0,1,0
IL22RA1,0,1,0,0,0,1,1,0,3,1,1,0,0,0,6,0,0,0,1,0,3,0,0,1,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0
IL27RA,11,3,10,2,5,24,6,17,9,3,1,3,1,7,3,3,4,2,18,8,3,10,3,4,9,8,4,3,8,5,3,1,2,1,1,13,8,6,5,2,11,5
IL2RB,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,0,0,0,0,0
IL3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL4R,6,3,7,4,5,8,5,6,7,6,4,10,5,2,3,6,2,6,5,5,1,1,0,2,2,5,0,1,5,9,0,0,2,10,2,34,3,3,0,1,2,6
IL6R,1,1,3,0,3,6,2,2,0,0,0,0,2,0,0,5,0,0,0,1,1,1,1,0,1,3,12,0,1,1,2,0,41,2,2,41,4,1,0,13,4,0
IL6ST,15,32,16,27,20,23,20,10,5,15,13,37,9,3,5,13,3,41,10,36,7,7,12,7,17,11,12,20,52,33,18,11,14,19,26,10,4,30,34,9,15,32
ILK,6,4,3,3,6,30,10,15,24,6,6,12,3,4,2,13,3,9,3,3,3,4,3,5,5,4,2,15,7,4,26,6,8,7,7,22,28,7,20,3,2,41
INHBB,35,6,0,1,0,0,5,0,3,0,0,23,12,0,0,0,7,4,25,0,0,0,16,11,4,96,3,2,0,8,0,0,0,0,0,0,65,39,0,0,0,0
INS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INSR,0,0,0,1,0,1,0,6,7,1,2,0,2,0,2,0,3,3,3,1,0,2,1,3,1,1,3,1,0,1,0,1,1,1,2,0,2,0,0,1,2,0
INVS,4,4,3,2,1,3,2,4,3,2,2,1,2,3,4,4,2,2,2,2,4,4,3,1,1,1,1,2,3,3,4,4,5,6,4,2,3,1,4,2,3,2
IQCE,9,2,4,3,2,2,10,3,10,2,3,1,3,1,2,1,6,3,9,4,3,5,3,1,2,2,2,2,8,3,2,2,8,2,2,8,5,16,8,1,3,2
IRAK2,3,6,5,8,9,5,1,1,1,3,7,3,0,4,0,3,0,5,0,3,1,2,0,0,0,2,0,1,6,0,0,0,0,2,3,0,4,0,2,0,0,17
IRAK3,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IRAK4,2,2,5,4,3,3,1,2,6,2,2,1,2,9,5,5,4,3,2,2,2,4,4,7,1,2,3,2,5,8,2,3,4,2,3,5,5,4,3,4,2,5
IRF1,4,1,4,6,4,4,2,2,2,5,6,2,1,3,1,2,1,7,10,4,0,0,1,5,1,2,9,3,8,9,1,0,0,4,6,7,6,0,3,0,0,3
IRF3,11,11,9,19,12,17,12,18,26,12,11,8,18,15,24,15,21,16,22,12,11,14,7,23,6,18,19,6,21,14,9,12,5,16,10,16,16,13,9,16,17,12
IRF5,1,1,6,0,1,2,1,3,6,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,13,0,2,1,0,0,1,1,1,37,3,2,2,0,0,4
IRF7,2,0,0,1,2,12,0,5,8,4,2,1,1,3,2,3,3,3,8,2,0,2,2,1,1,10,3,2,2,33,7,1,0,3,9,38,4,1,0,1,1,1
IRS1,3,3,2,2,3,6,17,24,9,6,9,3,2,0,1,2,27,13,2,5,4,0,2,2,2,6,0,11,6,5,3,2,1,2,5,1,3,3,15,0,3,3
IRS2,28,3,3,0,3,5,9,3,3,1,5,0,2,1,2,4,1,3,4,0,8,3,11,5,4,0,1,3,0,1,14,9,27,1,7,0,17,0,4,8,5,10
ITCH,12,15,10,15,11,16,13,18,15,17,10,14,19,15,20,11,10,16,12,17,8,15,22,17,13,12,13,12,11,12,11,13,12,21,13,8,18,13,15,11,12,17
ITGA1,4,0,1,0,1,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,1,3,2,0,1,2,2,2,0,0,0,0,0,0,0
ITGA11,0,4,0,0,0,0,2,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,41,0,0,0,0,14,0,0,0,10,0,0,0
ITGA2,1,10,3,0,1,9,6,25,13,8,14,2,10,0,5,9,11,31,5,28,1,0,2,0,0,31,0,1,35,1,3,4,4,1,2,1,5,5,4,0,5,5
ITGA3,78,39,163,24,54,122,43,98,41,165,191,41,15,0,1,93,12,129,23,8,1,2,35,33,71,92,2,42,174,74,14,6,7,124,69,47,5,6,102,5,9,152
ITGA4,10,0,6,3,1,0,0,0,0,1,0,3,0,0,0,26,0,0,0,0,0,0,0,0,2,0,1,0,12,10,2,10,2,1,16,14,0,0,12,3,24,0
ITGA5,24,10,13,12,15,15,7,10,3,23,12,427,14,21,0,36,1,26,1,9,5,0,6,2,13,6,0,19,105,90,2,1,6,7,77,1,4,1,16,0,36,16
ITGA6,3,20,10,29,2,35,31,30,20,10,33,0,11,0,131,121,0,97,23,18,27,24,8,1,36,52,0,9,26,8,49,121,34,37,70,9,95,4,21,23,86,3
ITGA7,0,0,5,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,4,1,1,2,2,0,5,2,0,18,18,27,1,2,0,11,0,24,21,0,0
ITGA9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,5,0,0,0,1,1,7,0
ITGAV,84,93,55,31,52,11,38,15,16,58,51,57,38,11,10,18,15,16,35,31,12,101,45,41,16,9,4,11,44,38,24,33,19,53,41,20,4,10,75,19,18,159
ITGB1,341,529,291,509,466,325,449,195,71,349,277,531,170,82,80,271,52,269,63,159,90,52,159,288,154,435,13,134,300,295,80,115,94,367,372,25,93,44,97,41,64,481
ITGB2,0,0,6,0,0,5,0,0,0,0,4,0,0,0,0,0,0,1,2,0,0,0,0,5,1,7,2,19,0,2,0,0,0,1,2,0,0,0,0,0,0,0
ITGB3,24,0,3,0,2,1,0,0,0,2,4,5,2,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0,3,7,33,37,6,9,2,0,0,0,3,13,54,2
ITGB4,0,3,8,0,0,26,32,60,45,18,4,0,18,0,33,0,25,45,25,0,1,4,5,4,1,63,0,0,0,0,0,0,0,42,11,0,91,27,73,0,0,40
ITGB5,48,55,23,9,25,10,29,17,19,29,67,100,15,2,10,11,52,31,28,9,25,8,67,19,12,11,19,37,36,115,41,77,20,34,82,0,27,29,31,15,62,47
ITGB8,1,0,3,1,3,0,1,0,0,0,0,0,6,0,1,0,0,0,3,0,1,0,55,22,1,2,0,0,1,2,5,14,10,3,7,0,0,0,11,5,17,25
ITPR1,3,1,2,3,0,1,2,1,0,2,1,1,1,8,0,1,2,1,1,3,2,2,0,0,1,4,0,0,3,2,3,4,2,0,3,3,0,2,3,1,1,2
ITPR2,2,2,16,2,1,1,4,1,4,10,1,4,0,0,0,4,2,1,3,8,1,0,4,1,1,0,6,4,3,2,6,4,6,3,10,11,4,3,2,2,4,13
ITPR3,23,6,36,0,3,42,7,38,34,18,17,17,21,10,6,2,16,54,35,10,16,9,8,20,20,16,23,1,19,29,32,24,8,39,26,16,46,12,21,28,23,23
JAG1,11,36,2,1,1,0,23,16,7,14,3,96,72,0,6,3,3,25,7,6,1,21,30,27,0,21,4,4,3,2,7,3,16,19,12,0,30,0,15,5,7,4
JAG2,0,3,1,0,0,16,9,10,21,0,2,0,3,4,0,0,6,2,3,7,5,7,3,7,11,5,6,0,0,0,0,0,0,14,1,9,19,10,0,0,0,1
JAK1,54,81,82,70,48,18,64,31,21,28,20,34,2,20,17,21,27,21,29,37,12,18,29,28,24,12,15,31,26,28,20,21,12,46,28,52,33,56,24,14,16,65
JAK2,1,2,1,4,1,2,2,3,1,1,0,3,3,12,2,4,4,1,2,0,1,1,1,0,1,2,0,0,3,2,8,5,1,1,4,5,1,1,2,2,3,2
JAK3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,43,0,2,0,0,0,2
JMJD7-PLA2G4B,0,0,0,0,0,0,1,1,1,0,0,0,0,1,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2,1,0,0
JUN,16,13,34,58,15,30,25,21,37,41,38,65,14,27,15,94,19,49,28,30,9,1,32,30,75,14,9,92,27,42,8,17,11,121,62,34,81,11,111,68,25,57
JUND,11,3,16,23,23,40,12,108,92,15,46,24,24,33,19,21,28,23,25,15,16,15,12,29,16,5,21,16,15,28,43,10,10,36,20,36,53,18,49,18,14,67
KAT2A,19,17,12,8,10,31,18,14,25,20,15,10,24,17,14,23,11,12,11,26,19,78,12,9,9,0,36,10,17,8,39,15,16,17,6,16,18,22,30,28,33,10
KCNJ12,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
KCNJ18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNJ2,0,0,0,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0
KCNJ3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNJ4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNJ5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNJ6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KCNMA1,8,1,12,6,0,3,0,0,0,1,1,4,0,0,0,10,0,0,0,2,0,0,0,0,0,29,0,4,3,0,0,0,0,0,1,0,0,4,3,0,1,3
KCNMB3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
KCNMB4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0
KDR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,4,0,1,0,0,0,1,0,1,0
KIDINS220,7,10,9,7,3,7,10,6,7,9,8,6,7,9,4,8,7,8,8,7,7,15,9,6,6,7,3,4,6,12,6,7,11,7,12,8,9,5,9,8,7,9
KIF3A,2,7,2,5,4,3,2,5,4,4,2,4,2,1,3,5,6,3,4,4,4,5,6,7,5,2,1,1,5,2,7,6,3,8,3,6,4,6,6,4,5,3
KIF7,0,1,0,3,1,2,2,0,6,6,0,3,0,1,0,2,0,3,0,2,1,6,2,0,4,4,0,5,8,2,1,14,0,5,3,6,1,1,8,3,4,3
KIT,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,4,12,0,0,0,0,0,15,0,0,0,0,4,0,0,0
KITLG,12,3,16,4,3,4,4,247,2,4,8,1,16,0,34,1,12,6,20,1,5,30,0,0,2,6,0,2,8,4,1,2,3,2,6,0,0,11,3,2,2,7
KLF2,0,0,0,0,0,3,0,15,9,1,1,2,0,0,0,5,0,6,0,1,6,0,0,0,10,0,2,4,2,7,16,0,1,2,2,0,1,0,6,2,1,1
KLF4,3,2,0,5,0,2,4,20,15,0,6,6,0,0,22,0,4,13,3,3,16,0,3,0,1,2,0,2,2,5,4,2,3,3,5,0,10,1,5,5,6,0
KRAS,3,12,15,7,6,24,6,14,12,16,4,3,8,8,8,8,6,4,8,18,5,6,33,7,9,2,16,8,7,5,9,9,7,18,7,22,22,6,6,6,5,9
KRIT1,8,9,16,6,4,6,10,8,5,7,9,4,7,11,10,8,7,7,4,11,7,9,7,11,4,6,12,3,9,3,8,7,12,3,7,10,8,7,5,10,10,9
KRT15,5,0,0,0,2,0,0,2,1,0,1,0,1,0,0,3,1,1,12,0,0,0,0,0,0,4,36,0,2,0,2,1,0,0,0,0,2,19,1,0,0,1
KRT16,0,0,0,0,0,0,2,0,0,0,0,12,0,0,0,0,1,0,95,0,0,0,1,4,0,1,20,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0
KRT18,178,922,171,6,121,359,794,201,740,337,42,17,335,64,266,64,1544,150,362,605,184,5,277,274,259,110,36,189,8,7,18,8,2,42,3,2,478,535,27,13,16,391
KRT19,4,14,246,4,116,199,50,204,387,283,138,0,226,31,123,0,1060,193,751,2,348,0,143,219,0,242,1,0,0,0,0,2,1,232,0,0,290,1634,0,0,0,838
KRT24,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
KSR1,0,1,0,4,1,1,2,2,1,2,1,0,2,14,0,1,4,0,0,0,0,0,2,0,1,0,0,2,1,1,1,0,1,2,1,14,0,0,2,0,0,1
KSR2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAMA1,10,0,14,0,5,2,0,0,0,3,0,0,0,0,0,0,0,0,0,6,20,0,4,1,16,0,0,0,0,6,5,26,36,0,7,0,0,0,13,42,5,3
LAMA2,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
LAMA3,8,4,18,1,3,16,1,0,3,2,5,0,14,0,2,0,3,9,1,0,0,0,28,54,0,32,0,0,3,0,0,0,0,35,2,0,6,3,0,0,0,7
LAMA4,7,0,0,4,8,0,2,0,0,23,1,1,0,0,0,0,0,0,4,0,0,29,0,0,0,0,0,2,48,5,24,18,11,0,37,0,0,0,29,4,90,25
LAMA5,20,17,6,4,2,26,35,28,19,9,9,12,87,10,7,0,18,19,25,5,24,20,66,38,9,27,7,0,4,3,0,1,2,24,5,0,17,44,51,0,2,17
LAMB1,73,50,102,43,89,4,38,17,18,73,67,82,89,15,25,39,4,29,16,30,37,0,29,75,22,31,1,25,147,40,28,36,60,24,93,1,15,12,70,34,149,94
LAMB2,31,9,12,26,9,14,50,25,45,24,18,120,33,3,17,10,29,28,21,10,14,121,27,17,32,33,0,24,21,80,32,45,10,26,96,0,11,80,70,25,13,51
LAMB3,36,9,2,0,8,100,38,20,24,29,159,8,5,1,22,23,0,92,22,0,4,0,13,12,4,135,10,6,4,3,3,4,1,71,6,20,44,1,5,5,9,68
LAMC1,63,71,85,94,67,40,40,17,26,63,49,258,386,0,11,32,5,47,18,21,118,57,58,79,54,23,7,47,80,77,20,63,61,165,170,34,10,15,110,43,122,40
LAMC2,0,27,32,4,3,29,28,15,11,0,4,2,15,0,9,0,1,18,14,1,0,0,14,78,18,79,0,0,0,8,0,0,0,42,0,0,10,1,0,0,0,25
LAMC3,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,4,6,6,1,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
LAMTOR2,33,17,22,24,46,31,29,12,21,15,24,7,17,17,26,18,23,13,21,39,30,21,26,34,14,30,29,14,17,19,21,13,18,14,19,22,11,33,20,23,25,12
LAT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LATS1,1,3,3,5,2,3,5,5,5,4,2,3,6,7,4,4,6,3,3,12,2,6,5,2,3,1,1,3,3,3,4,4,3,6,5,5,5,4,7,2,3,4
LATS2,7,5,20,7,6,10,13,4,10,5,6,9,9,1,2,12,4,8,4,20,5,18,2,3,8,2,0,20,4,9,4,5,9,6,12,4,2,5,10,11,2,11
LCK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0
LCN2,1,0,0,0,26,1,15,27,35,0,0,0,0,0,1,0,0,0,83,0,0,0,2,15,0,143,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,33
LDHA,246,474,194,179,596,154,369,58,75,220,169,393,326,189,79,313,75,465,167,241,325,107,124,223,273,447,131,489,166,241,94,559,334,484,353,357,81,77,2,142,376,92
LDHAL6A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LDHB,322,684,531,231,817,147,261,191,294,301,141,82,380,265,334,528,0,193,27,520,418,346,377,237,312,142,401,251,240,201,190,251,391,119,145,172,311,0,135,369,516,269
LDHC,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LEF1,1,0,0,0,0,0,0,0,13,0,0,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,27,34,14,0,3,0,0,0,10,6,23,0
LEP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LEPR,2,0,2,1,1,1,4,1,0,4,1,1,0,11,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,2,0,0,0,3,0,2,1,1,5,0,0,4
LFNG,3,1,34,0,17,0,1,1,1,10,4,0,0,0,3,1,4,5,2,1,0,1,13,1,0,1,2,0,5,22,0,0,2,3,4,0,7,2,8,0,0,25
LGR4,10,36,6,8,13,10,24,1,7,1,0,5,44,2,21,2,10,14,14,1,11,0,49,6,1,3,0,8,2,4,3,3,3,15,10,0,1,5,23,1,4,22
LGR5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
LGR6,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
LHB,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
LHCGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIF,41,17,48,30,27,22,23,49,11,15,7,7,20,0,35,27,0,16,27,44,26,0,13,15,3,22,0,10,39,16,4,16,9,24,6,0,23,0,16,2,47,58
LIFR,1,2,2,3,1,4,2,4,0,14,1,4,4,1,0,0,0,5,1,6,6,0,2,0,1,2,0,2,5,1,0,0,1,3,2,0,0,0,4,0,3,3
LILRA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LILRA6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LILRB4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIMD1,1,5,2,5,1,5,3,5,5,2,2,3,4,5,2,3,2,4,3,2,4,3,2,1,2,4,9,4,2,2,8,11,5,1,2,20,6,3,4,4,3,6
LLGL1,11,4,4,6,6,14,7,9,12,15,8,11,11,5,3,10,5,10,5,7,4,4,10,3,10,5,4,12,8,5,2,5,8,6,9,7,3,4,11,8,6,6
LLGL2,2,3,1,0,1,5,21,20,40,1,0,0,12,3,16,0,69,1,21,1,2,9,8,6,7,6,3,0,0,0,1,0,0,10,0,1,16,25,2,1,0,2
LPAR1,5,7,5,10,7,13,11,4,0,10,0,9,0,0,0,0,0,23,0,1,0,0,1,0,0,46,0,10,2,5,0,2,0,4,0,0,1,4,8,0,2,3
LPAR2,4,0,1,1,1,5,5,6,7,2,1,0,2,5,6,3,12,2,13,1,0,4,5,5,2,7,2,0,1,1,1,2,2,6,0,1,3,6,1,1,2,5
