symbol,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,EKVX,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62,UO-31
RSPO2,1,1,0,1,1,1,1,2,0,1,1,2,1,0,2,2,2,1,-1,1,0,0,0,-1,1,1,1,-1,0,1,1,1,1,1,0,0,0,2,0,2,1,2
RSPO3,-1,-1,0,1,-1,-1,1,0,0,-1,-1,-1,-1,0,0,0,-1,-1,1,-1,0,0,0,-1,-1,0,-1,1,0,0,0,0,-1,1,0,0,1,-1,0,-1,-1,0
RSPO4,-1,1,0,0,-1,0,1,0,0,1,-1,1,1,-1,0,0,-1,0,1,0,1,-1,-1,0,1,1,0,1,0,0,-1,1,1,0,1,0,1,0,-1,1,0,1
RUVBL1,-1,-1,0,0,1,-1,-1,0,0,0,0,1,-1,-1,0,0,-1,-1,0,1,-1,-1,1,1,1,-1,0,-1,0,1,1,1,0,0,0,0,0,0,0,0,2,1
RXFP3,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,-1,1,1,0,-1,0,1,0,1,1,1,1,1,-1,1,-1
RXRA,0,-1,-1,1,-1,0,-1,-1,0,-1,-1,-1,0,0,-1,1,-1,0,0,-1,1,-1,-1,-1,1,0,1,-1,0,1,-1,-1,0,-1,1,0,-1,1,1,-1,-1,-1
RXRB,-1,-1,0,1,-1,0,-1,-1,0,0,-1,1,-1,1,-1,1,0,1,1,-1,-1,1,-1,1,1,0,0,1,0,1,0,-1,-1,0,0,0,0,0,-1,-1,-1,-1
RXRG,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,-1,0,1,0,1,1,0,1,-1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,-1
RYK,-1,-1,0,0,1,-1,-1,0,0,0,1,1,-1,-1,0,0,-1,-1,0,1,-1,-1,2,1,1,-1,1,-1,0,1,1,1,0,0,1,0,-1,0,0,-1,2,1
RYR1,1,1,-1,-1,-1,0,-1,-1,0,1,-1,0,0,0,0,0,-1,0,1,-1,-1,-1,2,1,-1,-1,-1,0,1,1,-1,1,-1,0,0,0,-1,-1,-1,1,0,-1
RYR2,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,-1,0,1,0,2,1,1,1,1,-2,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,-1
S100A9,1,-1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,-1,1,1,1,0,1,0,0,1,2,0,1,0,1,1,-1,0,-1
S1PR1,-1,-1,0,1,0,-1,1,0,-2,-1,1,1,0,0,0,0,-1,1,1,0,-1,1,0,-1,2,1,-1,1,0,1,1,0,-1,0,1,0,0,-1,1,0,-1,-1
S1PR2,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,-1,-1,-1,0,2,-1,-1,-1,-1,1,1,1,0,0,1,-1,-1,0,-1,0,0,0,-1,-1,-1,-1,0,-1
S1PR3,1,-1,0,1,-1,0,-1,0,0,-1,-1,-1,0,-1,0,0,0,0,0,0,1,0,-1,-1,0,0,-1,0,0,1,0,0,0,0,1,0,0,-1,1,-1,-1,-1
S1PR4,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,-1
S1PR5,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,-1,-1,-1,0,2,-1,-1,-1,-1,1,1,1,0,0,1,-1,-1,0,-1,0,0,0,-1,-1,-1,-1,0,-1
SAV1,-1,0,-2,-1,-1,2,0,0,-2,0,0,-1,0,-1,0,0,1,1,-1,0,1,0,1,0,1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,-1,0,1
SCD,1,0,1,0,0,0,0,1,0,1,0,-1,0,-1,0,0,0,0,-1,0,1,1,1,-1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,1,0,-1,-1,-1
SCD5,-1,-1,0,-1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,0
SCP2,-1,-1,-1,1,0,-1,2,-1,0,-1,0,1,0,1,0,0,-1,-1,1,0,-1,1,1,0,1,0,2,1,0,1,-1,1,-1,0,0,0,1,-1,1,1,0,-1
SCRIB,1,1,-1,1,1,0,-1,1,0,1,1,2,1,0,1,2,0,0,-1,2,-1,1,0,2,2,1,-1,1,0,1,-1,0,1,0,0,0,-1,1,-1,0,0,1
SEC13,-1,0,-1,1,1,-1,-1,-1,0,1,0,1,-1,1,0,0,1,0,-1,-1,-1,-1,-1,0,1,1,0,1,0,-1,1,0,1,0,0,0,0,0,-1,-1,-1,1
SEH1L,-1,-1,0,0,1,1,-1,0,0,1,0,1,-1,0,-1,0,1,0,1,-1,0,1,1,-1,1,1,1,0,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,-1
SENP2,-1,-1,0,0,1,1,-1,0,0,-1,1,1,-1,0,0,0,0,0,-1,1,-1,1,1,0,-1,0,1,-1,0,1,1,1,1,0,1,0,1,2,1,-1,1,1
SERPINE1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,2,0,0,1,1,1,-1,2,-1,1,1,1,1,0,1,1,1,-1,1,1,1,-1,-1,-1,1,1
SERPINF1,1,1,1,1,-1,0,-1,-1,0,-1,-1,1,0,-1,0,0,-1,0,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,0,-1,0,0,-1,-1,0,1,-1,1,0,0,-1
SESN1,-1,-1,0,1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,-1,1,-1,0,0,0,-1,-1,0,-1,1,0,0,0,0,-1,0,0,0,0,-1,0,-1,-1,-1
SESN2,-1,-1,-1,1,-1,-1,-1,-1,0,-1,0,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,1,0,1,0,1,-1,0,0,0,-1,-1,1,1,0,-1
SESN3,-1,-1,0,0,-1,0,2,0,0,-1,-1,1,0,0,0,1,-1,1,-1,-1,0,1,-1,2,1,1,0,1,0,-1,-1,-1,-1,0,-1,0,1,1,-1,0,0,1
SETD7,0,-1,0,-1,0,-1,1,0,0,0,0,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,-1,-1,0,-1,-1,0
SFN,-1,-1,-1,1,-1,-1,-1,-1,0,-1,0,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1,0,1,1,0,1,0,1,-1,0,0,0,-1,-1,1,1,0,-1
SFRP1,-1,0,0,1,0,0,-1,0,0,1,-1,1,1,0,0,1,-1,-1,-1,1,-1,0,1,-1,1,-1,-1,0,0,1,0,-1,-1,0,0,0,0,1,0,-1,0,0
SFRP2,0,-1,0,-1,0,-2,1,0,0,0,0,-1,-1,0,0,-1,0,0,-2,0,0,0,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,0
SFRP4,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,-1,0,0,1,1,1,1,0,1,-1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1
SFRP5,1,0,1,0,1,0,0,0,0,1,0,-1,0,-1,0,0,-1,0,-1,0,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,-2,-1,-1
SGK1,-1,-1,0,1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,-1,-1,1,0,0,0,0,-1,-1,0,-1,-1,0,0,0,0,-1,1,0,0,1,-1,0,-1,-1,-1
SGK2,1,0,0,1,1,0,0,-1,0,-1,1,1,1,0,1,1,1,1,0,1,1,-1,1,1,1,1,0,1,0,1,1,0,1,2,1,1,1,1,-1,1,1,1
SGK3,1,0,0,1,1,1,-1,2,0,1,1,2,1,0,0,1,0,-1,-1,1,0,0,1,2,1,1,-1,0,0,1,1,1,1,0,0,0,0,1,0,2,1,1
SH2B1,1,0,1,-1,0,-1,-1,0,0,-1,-1,-1,0,0,0,0,1,-1,-1,-1,1,0,-1,1,-1,-1,1,-1,1,1,-1,1,-1,0,-1,0,0,0,-1,-1,-1,1
SH2B2,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,2,0,0,1,1,1,-1,2,-1,1,1,1,1,0,1,1,1,-1,1,1,1,-1,-1,1,1,1
SH2B3,-1,0,1,-1,1,0,-1,0,0,-1,0,-1,0,0,1,1,-1,0,-1,1,1,-1,0,-1,1,1,0,-1,0,0,-1,0,1,0,-1,0,0,1,-1,2,0,1
SH2D2A,1,-1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,-1,0,1,1,0,1,0,0,0,-1,0,1,0,1,1,-1,0,-1
SHARPIN,1,1,-1,1,1,0,-1,1,0,1,1,2,1,0,1,2,0,0,-1,2,-1,1,0,2,2,1,-1,1,0,1,-1,0,1,0,0,0,-1,1,-1,0,0,1
SHC2,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-2,-1,0,0,1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,-1
SHC4,0,-1,0,-1,0,1,1,0,0,-1,-1,-1,0,0,0,0,-1,-1,-1,0,1,0,0,-1,-1,-1,2,0,-1,1,0,-1,0,0,-1,0,0,0,1,1,0,-2
SHH,1,0,1,1,1,0,0,0,0,0,2,1,1,1,1,-1,1,1,-1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,0,1,1
SHISA5,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,1,-1,-1,0,0,-1,0,-1,-1,-1,-1,1,-1,1,0,0,1,0,-1,1,-1,1,-1,0,0,-1,-1,-1,-1,-1,1
SHOC2,0,0,1,-2,0,0,0,1,0,-1,0,-1,0,-1,0,0,-1,0,-1,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,0,-1,-1,-1
SIAH1,1,0,1,-1,1,0,0,0,0,1,-1,-1,0,0,0,-1,-1,-1,1,0,1,0,-1,1,1,0,1,-1,1,-2,-1,-1,-1,1,-1,0,1,-1,0,0,-1,1
SIK1,0,-1,-1,-1,-1,1,-1,-1,0,0,-1,0,-1,1,-1,1,1,0,1,-1,-1,1,1,1,-1,0,1,-1,1,-1,-1,0,-1,0,1,0,-1,0,-1,-1,-1,1
SIK2,-1,-1,0,0,-1,0,0,0,0,-1,-1,0,0,0,0,1,-1,1,1,-1,-1,1,-1,0,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,-1,0,-1,1
SIN3A,-1,1,-1,-1,-1,0,1,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,0,1,-1,-1,-1,-1,-1,1,-1,0,1,-1,0,0,-1,-1,0,0,0,1,1,-1,-2
SIPA1,-1,0,0,-1,0,0,-1,-1,0,1,0,1,0,0,0,1,1,1,1,-1,-1,1,0,0,1,1,1,1,0,-1,-1,-1,-1,2,-1,0,1,1,-1,-1,-1,1
SIPA1L1,-1,0,0,-1,-1,1,0,0,0,0,0,-1,0,-1,0,0,1,0,-1,0,1,-1,1,0,-1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,-1,0,-1
SIVA1,-1,1,1,-1,-1,2,2,2,2,1,-1,1,1,-1,2,2,2,0,1,1,2,2,2,2,1,2,-2,2,1,1,1,-1,1,2,1,2,1,2,1,2,2,2
SKAP1,-1,1,1,-1,0,0,-1,1,0,1,0,-1,0,0,0,1,-1,0,-1,0,1,1,2,-1,1,1,0,1,1,-1,1,0,0,2,-1,0,0,1,1,0,0,-1
SKP1,1,0,0,1,1,-1,-1,-1,0,1,0,-1,0,0,0,1,1,0,0,1,1,1,1,1,0,-1,0,-1,1,1,1,0,0,0,0,1,0,0,1,0,-1,-1
SKP2,1,0,0,1,1,2,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,-1,1,1,0,-1,0,1,0,1,1,1,1,1,-1,1,-1
SLC25A31,0,-1,0,-1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,-1,-1,0,-1,-1,0
SLC25A4,-1,-1,0,-1,0,-2,0,0,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,-1,0,-1,1,-1,-1,0,0,-1,-1,-1,-1,-1
SLC27A1,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,1,0,0,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0,-1
SLC27A4,0,-1,-1,1,-1,0,-1,-1,0,-1,-1,-1,0,1,0,1,-1,0,0,-1,1,-1,-1,-1,-1,0,1,-1,0,1,-1,-1,0,0,1,0,-1,1,1,-1,-1,-1
SLC2A1,-1,-1,-1,1,0,-1,2,-1,0,-1,0,1,0,1,0,0,-1,-1,1,-1,-1,1,-1,0,-1,0,1,1,0,1,0,1,-1,0,0,0,0,-1,1,0,0,-1
SLC2A4,1,1,1,1,-1,0,-1,-1,0,-1,-1,1,0,-1,0,0,-1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,-1,0,-1,0,0,-1,-1,0,1,-1,1,0,0,-1
SLC38A9,1,1,0,1,1,0,-1,0,0,-1,-1,1,0,0,0,1,0,0,-1,-1,1,1,0,-1,1,-1,1,0,1,-1,0,1,1,0,0,1,1,1,1,-1,0,0
SLC3A2,-1,0,0,-1,0,0,0,-1,0,0,0,1,0,0,0,1,-1,0,1,-1,-1,1,-1,0,1,1,1,1,-1,-1,-1,-1,-1,2,-1,0,1,1,-1,-1,-1,1
SLC7A5,0,-1,1,-1,1,-1,1,1,0,0,0,1,0,0,0,-1,1,-1,1,0,0,-1,-1,-1,1,0,-1,-1,1,-1,-1,-1,-1,0,-1,-2,-1,1,-1,-1,-1,1
SLC8A1,1,1,1,-1,0,1,-1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,-1,0,0,1,0,-1,0,1,1,1,-1,0,1,-1,0,1,1,-1
SLC8A2,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0,-1
SLC8A3,-1,0,0,-1,-1,1,0,0,0,0,0,-1,0,-1,0,0,2,0,-1,0,1,-1,1,0,1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,-1,0,-1
SMAD1,0,-1,0,-1,0,1,1,0,0,0,0,-1,-1,-1,0,-1,0,0,-1,0,0,0,0,-1,1,1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,0
SMAD2,-1,-1,0,0,-1,-1,0,0,0,-1,0,1,-1,-1,-1,-1,2,-1,-1,-1,0,0,-1,-1,-1,-1,0,-1,0,-1,0,-1,-1,0,-1,0,-2,-1,-1,2,-1,-1
SMAD3,-1,1,-1,-1,-1,0,1,1,0,-1,-1,-1,2,0,0,0,1,-1,-1,0,1,-1,-1,-1,-1,-1,1,-1,0,1,-1,-1,0,0,-1,0,0,0,1,1,-1,-1
SMAD4,-1,-1,0,0,-1,-1,1,0,0,-1,0,1,-1,-1,-1,-1,-1,-1,-2,-1,0,0,-1,-1,-1,-1,2,-1,0,-1,0,-1,-1,0,-1,0,-2,-1,-1,2,-1,2
SMAD5,1,0,0,1,1,-1,-1,-1,0,1,0,-1,0,0,0,1,1,0,0,1,1,1,1,1,0,-1,0,-1,1,1,1,1,0,2,0,1,-1,0,1,-1,-1,-1
SMAD6,-1,1,-1,-1,-1,0,1,-1,0,-1,-1,-1,0,0,0,0,1,-1,-1,0,1,-1,-1,-1,-1,-1,1,-1,0,1,-1,-1,0,0,-1,0,0,0,1,0,-1,-1
SMAD7,-1,-1,0,0,-1,-1,0,0,0,-1,0,1,-1,-1,-1,-1,1,-1,-1,-1,0,0,1,-1,-1,-1,1,-1,0,-1,0,-1,-1,0,-1,0,-2,-1,-1,-1,-1,-1
SMAD9,-1,-1,0,1,1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-2,0,-1,-1,0,2,-1,0
SMO,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,-1,1,1,1,1
SMPD2,-1,-1,0,1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,-1,1,-1,0,0,0,-1,-1,0,-1,1,0,0,0,0,-1,0,0,0,0,-1,0,-1,-1,-1
SMURF1,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,2,0,0,1,1,1,-1,2,-1,1,1,1,1,0,1,1,1,-1,1,1,1,-1,-1,0,1,1
SMURF2,1,1,1,-1,2,0,1,2,0,1,1,-1,0,0,0,1,2,0,-1,0,1,1,2,-1,1,1,0,1,1,1,1,1,1,0,-1,0,1,1,1,1,1,-1
SOCS1,0,0,1,-1,0,-1,-1,-1,0,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,0,-1,1,-1,0,-1,0,0,0,-1,-1,1,1
SOCS2,-1,0,1,-1,1,0,-1,0,0,0,0,-1,-1,0,1,1,1,0,-1,1,1,-1,0,-1,-1,1,0,-1,0,0,0,-1,1,0,-1,0,0,1,0,-1,1,1
SOCS3,1,1,1,-1,1,0,1,1,0,1,1,-1,0,0,-1,1,-1,0,1,0,1,1,-1,1,-1,1,0,1,1,-1,1,0,2,0,-1,0,1,1,1,-1,0,-1
SOCS4,-1,0,0,-1,-1,1,0,0,0,0,0,-1,0,-1,0,0,1,1,-1,0,1,0,2,0,1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,-1,1,0
SOCS5,1,1,1,-1,0,0,-1,0,0,1,0,1,0,0,0,2,-1,-1,1,1,1,1,-1,1,-1,0,0,1,0,-1,0,1,1,0,-1,0,0,-1,0,0,1,-1
SOCS6,-1,-1,0,0,-1,-1,1,1,0,-1,0,1,-1,-1,-1,0,-2,-1,-1,-1,0,0,-2,-1,-1,1,1,-1,0,-1,0,-1,-1,1,-1,-2,-2,-1,-1,0,-1,0
SOCS7,0,1,1,-1,0,0,-1,0,0,0,0,-1,0,0,0,1,-1,0,-1,0,1,1,-1,-1,-1,-1,0,1,1,0,1,0,0,1,-1,0,0,1,1,0,0,-1
SOD2,-1,-1,0,1,-1,-1,0,0,0,-1,-1,-1,-1,1,1,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,1,0,0,0,0,-1,0,0,0,1,-1,0,-1,-1,-1
SORBS1,1,0,1,0,1,0,0,0,0,1,0,-1,0,-1,0,-1,-1,0,-1,0,1,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,-2,-1,-1
SORT1,-1,-1,-1,1,0,-1,0,0,0,-1,1,1,0,1,0,0,1,1,1,0,-1,1,0,-1,1,1,-1,1,0,1,2,1,-1,2,0,0,0,-1,1,-1,1,-1
SOS1,1,1,1,-1,0,0,-1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,-1,0,0,1,0,-1,0,1,1,0,-1,0,0,-1,0,1,1,-1
SOS2,-1,0,0,-1,-1,2,0,0,-2,0,0,-1,0,-1,0,0,1,1,-1,0,1,0,1,0,1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,-1,0,-1
SOST,1,1,1,-1,0,0,-1,0,0,0,0,-1,0,0,0,1,-1,0,-1,0,1,1,1,-1,1,1,0,1,1,-1,1,0,0,1,-1,0,-1,1,1,0,0,-1
SOX17,1,0,0,1,1,1,-2,0,0,1,1,1,1,0,0,1,0,-1,-1,1,0,0,1,1,1,-1,-1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0
SOX9,1,1,1,-1,2,1,1,2,2,1,1,-1,0,0,1,1,1,0,1,1,1,1,1,-1,1,1,0,1,2,-1,1,1,1,0,-1,0,1,1,1,1,1,-1
SP1,-1,0,1,-1,1,0,-1,-1,0,-1,0,-1,0,0,0,1,1,-1,-1,1,1,1,0,0,1,1,0,0,0,-1,-1,-1,0,0,-1,0,1,1,-1,0,0,1
SPHK1,1,1,1,-1,1,0,1,1,0,1,1,-1,0,0,-1,1,-1,0,1,0,1,1,0,1,1,1,0,1,1,-1,1,0,1,0,-1,0,1,1,1,-1,0,-1
SPHK2,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0,-1
SPOP,1,1,1,-1,0,0,-1,1,0,1,0,-1,0,0,0,1,-1,0,-1,0,1,1,1,-1,1,1,0,1,1,-1,1,0,0,0,-1,0,0,1,1,0,0,-1
SPOPL,1,0,1,-1,0,-1,1,2,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,-1,0,1,0,1,-1,1,-1,0,0,-1,0,1,1,0
SRC,1,0,0,1,1,0,-1,0,0,-1,1,1,1,0,1,1,-1,1,0,1,1,-1,1,1,1,1,0,1,0,1,1,2,1,0,1,0,1,1,-1,1,1,1
SREBF1,0,1,1,1,-1,-2,-1,-1,0,1,-1,1,0,-1,0,1,-1,0,-1,-1,1,-1,1,-1,-1,-1,1,1,0,0,-1,-1,0,-1,-1,0,0,-1,1,-1,0,-1
SRF,-1,-1,0,1,-1,0,-1,-1,0,1,-1,1,-1,1,0,1,1,2,1,0,-1,1,-1,1,-1,0,0,1,0,1,0,-1,-1,0,0,0,0,0,-1,0,-1,-1
SRSF1,1,1,1,-1,2,0,0,2,0,1,1,-1,0,0,0,1,1,0,-1,0,1,1,0,-1,1,1,0,1,1,1,1,1,1,0,-1,0,0,1,1,-1,1,-1
SSTR2,1,1,1,-1,1,0,1,1,2,1,1,-1,0,0,-1,1,-1,0,1,0,1,1,0,-1,1,1,0,1,1,-1,1,-1,1,0,-1,0,1,1,1,-1,0,-1
SSTR5,-1,-1,1,-1,-1,-1,-1,-2,0,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,1,-1,0,-1,0,-1,-1,-1,-1,-1,1
STAM2,1,0,1,-1,0,-1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,-1,0,1,-1,0,1,0,-1,-1,0,-1,0,0,-1,0,1,1,0
STAT1,1,0,1,-1,0,-1,0,0,0,1,0,1,0,-1,0,1,0,0,1,0,1,1,0,-1,-1,0,0,1,0,1,0,1,-1,0,-1,0,1,-1,0,1,1,-1
STAT2,-1,0,1,-1,1,0,-1,-1,0,-1,0,-1,0,0,0,1,-1,-1,-1,1,1,-1,0,0,1,1,0,0,0,-1,-1,-1,0,0,-1,0,1,1,-1,-1,0,1
STAT3,1,1,1,-1,0,0,-1,0,0,0,0,-1,0,0,0,1,-1,0,-1,0,1,1,-1,-1,-1,-2,0,1,1,-1,1,0,0,1,-1,0,-1,1,1,0,0,-1
STAT5A,1,1,1,-1,0,0,-1,0,0,0,0,-1,0,0,0,1,-1,0,-1,0,1,1,-1,-1,-1,-2,0,1,1,-1,1,0,0,1,-1,0,-1,1,1,0,0,-1
STAT5B,1,1,1,-1,0,0,-1,0,0,0,0,-1,0,0,0,1,-1,0,-1,0,1,1,-1,-1,-1,-2,0,1,1,-1,1,0,0,1,-1,0,-1,1,1,0,0,-1
STAT6,-1,0,1,-1,1,0,-1,-1,0,-1,0,-1,0,0,0,1,-1,-1,-1,1,1,-1,1,0,1,1,0,0,0,-1,-1,-1,0,0,-1,0,1,1,-1,-1,0,1
STEAP3,1,0,1,-1,0,-1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,-1,2,0,0,1,0,1,0,1,-1,0,-1,0,0,-1,0,0,1,-1
STIM1,0,0,0,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,1,-1,0,-1,-1,-1,1,-1,-1,-1,0,-1,1,0,-1,0,1,-1,2,-1,0,1,-1,-1,-1,-1,1
STIM2,0,-1,0,-1,1,0,-1,0,0,0,0,-1,-1,0,0,-1,0,0,-1,1,-1,0,0,-1,-1,-1,-1,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,-1,0
STK11,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,0,-1
STK3,1,0,0,1,1,1,2,2,0,1,1,2,1,0,1,1,2,1,1,1,0,-1,-1,0,1,-1,0,-1,0,1,0,1,1,0,0,0,0,1,0,2,1,2
STK4,1,0,0,1,1,0,0,-1,0,-1,1,1,1,0,1,1,-1,1,0,1,1,-1,1,1,1,1,0,1,0,1,1,0,1,0,1,-2,1,1,-1,1,1,1
STMN1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,0,1,0,1,0,0,-1,-1,1,-1,-1,-1,-1,0,-1,0,1,1,0,1,0,1,-1,0,0,0,-1,-1,1,1,0,-1
STRADB,1,0,1,-1,0,-1,0,0,0,1,0,1,0,-1,0,1,0,0,0,0,1,1,0,0,-1,0,0,1,0,1,0,1,-1,0,-1,0,1,-1,0,0,1,-1
SUFU,1,0,1,0,0,0,0,1,0,1,0,-1,0,-1,0,0,-1,0,-1,0,1,1,1,-1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,0,1,0,-1,-1,-1
SUGT1,-1,-1,0,0,1,-1,-1,0,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,1,-1,1,0,1,-1,0,1,-1,-1
SYK,1,-1,0,1,-1,0,-1,0,0,-1,-1,-1,0,-1,0,1,-1,0,0,0,1,0,-1,-1,-1,0,-1,0,0,1,0,0,0,0,1,0,0,-1,1,-1,-1,-1
TAB1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,1,-1,1,1,1,-1,-1,0,-1,-1,-1,-1,0,-1
TAB2,-1,-1,0,1,-1,-1,0,0,0,-1,-1,-1,-1,1,0,0,-1,-1,0,1,0,0,-1,-1,-1,0,-1,1,0,0,0,0,-1,0,0,0,0,-1,0,-1,-1,-1
TACR1,1,1,1,-1,0,0,-1,0,0,1,0,1,0,0,0,1,-1,-1,0,1,1,1,0,0,-1,0,0,1,0,-1,0,1,1,0,-1,0,0,-1,0,0,1,-1
TACR2,0,0,1,0,1,0,-1,-1,0,1,1,-1,0,1,0,-1,-1,0,0,0,1,1,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,1,-1,-1,-2,-1,-1
