DrugA_idx,DrugA_target_num,DrugA_target_idfatt_sum,DrugB_idx,DrugB_target_num,DrugB_target_idfatt_sum,Cell_idx,Score,index1,Drug,Target,node_num,node_name,att_deg
1504.0,4.0,19.050954411852985,1499.0,2.0,11.355462546717664,SW-620,-2.2222222222222223,706,1504,1106,1106,PTGS2,11.832354791480274
1504.0,4.0,19.050954411852985,1499.0,2.0,11.355462546717664,SW-620,-2.2222222222222223,706,1504,1399,1399,TNF,6.940675476777407
1494.0,1.0,0.08919572479494382,1505.0,4.0,48.63446462330224,SW-620,-2.2222222222222223,2247,1494,858,858,MTOR,0.08919572479494382
1504.0,4.0,19.050954411852985,1499.0,2.0,11.355462546717664,SW-620,-2.2222222222222223,706,1504,885,885,NFKB1,0.17262204570773726
1504.0,4.0,19.050954411852985,1499.0,2.0,11.355462546717664,SW-620,-2.2222222222222223,706,1504,439,439,FGFR2,0.10530209788756696
1502.0,3.0,5.947785895634147,1491.0,2.0,0.2629549278904003,SW-620,-2.333333333333333,1694,1502,568,568,HDAC4,0.9688075245725617
1502.0,3.0,5.947785895634147,1491.0,2.0,0.2629549278904003,SW-620,-2.333333333333333,1694,1502,565,565,HDAC1,0.9449744790004655
1502.0,3.0,5.947785895634147,1491.0,2.0,0.2629549278904003,SW-620,-2.333333333333333,1694,1502,566,566,HDAC2,4.03400389206112
1503.0,2.0,1.8958397799124884,1491.0,2.0,0.2629549278904003,SW-620,-2.4444444444444446,1915,1503,858,858,MTOR,0.08919572479494382
1502.0,3.0,5.947785895634147,1490.0,2.0,22.26148787949827,SW-620,-2.4444444444444446,1489,1502,568,568,HDAC4,0.9688075245725617
1503.0,2.0,1.8958397799124884,1491.0,2.0,0.2629549278904003,SW-620,-2.4444444444444446,1915,1503,429,429,FGF2,1.8066440551175447
1502.0,3.0,5.947785895634147,1490.0,2.0,22.26148787949827,SW-620,-2.4444444444444446,1489,1502,565,565,HDAC1,0.9449744790004655
1502.0,3.0,5.947785895634147,1490.0,2.0,22.26148787949827,SW-620,-2.4444444444444446,1489,1502,566,566,HDAC2,4.03400389206112
1494.0,1.0,0.08919572479494382,1491.0,2.0,0.2629549278904003,SW-620,-2.7777777777777777,211,1494,858,858,MTOR,0.08919572479494382
1506.0,3.0,5.998427030122255,1502.0,3.0,5.947785895634147,SW-620,-2.888888888888889,1636,1506,566,566,HDAC2,4.03400389206112
1506.0,3.0,5.998427030122255,1502.0,3.0,5.947785895634147,SW-620,-2.888888888888889,1636,1506,565,565,HDAC1,0.9449744790004655
1506.0,3.0,5.998427030122255,1502.0,3.0,5.947785895634147,SW-620,-2.888888888888889,1636,1506,567,567,HDAC3,1.0194486590606697
1506.0,3.0,5.998427030122255,1493.0,2.0,27.674487269340446,SW-620,-3.111111111111111,1574,1506,567,567,HDAC3,1.0194486590606697
1506.0,3.0,5.998427030122255,1493.0,2.0,27.674487269340446,SW-620,-3.111111111111111,1574,1506,566,566,HDAC2,4.03400389206112
1506.0,3.0,5.998427030122255,1493.0,2.0,27.674487269340446,SW-620,-3.111111111111111,1574,1506,565,565,HDAC1,0.9449744790004655
1506.0,3.0,5.998427030122255,1491.0,2.0,0.2629549278904003,SW-620,-3.333333333333333,2729,1506,567,567,HDAC3,1.0194486590606697
1506.0,3.0,5.998427030122255,1491.0,2.0,0.2629549278904003,SW-620,-3.333333333333333,2729,1506,566,566,HDAC2,4.03400389206112
1506.0,3.0,5.998427030122255,1491.0,2.0,0.2629549278904003,SW-620,-3.333333333333333,2729,1506,565,565,HDAC1,0.9449744790004655
1495.0,1.0,10.337523948842641,1500.0,2.0,2.556567858525784,SW-620,-3.333333333333333,1279,1495,401,401,ESR1,10.337523948842641
1500.0,2.0,2.556567858525784,1499.0,2.0,11.355462546717664,SW-620,-3.555555555555556,2632,1500,707,707,KIT,0.09589574247314636
1500.0,2.0,2.556567858525784,1499.0,2.0,11.355462546717664,SW-620,-3.555555555555556,2632,1500,1,1,ABL1,2.4606721160526375
1506.0,3.0,5.998427030122255,1501.0,2.0,27.674487269340446,SW-620,-3.7777777777777777,902,1506,567,567,HDAC3,1.0194486590606697
1506.0,3.0,5.998427030122255,1501.0,2.0,27.674487269340446,SW-620,-3.7777777777777777,902,1506,566,566,HDAC2,4.03400389206112
1506.0,3.0,5.998427030122255,1501.0,2.0,27.674487269340446,SW-620,-3.7777777777777777,902,1506,565,565,HDAC1,0.9449744790004655
1492.0,12.0,54.34880780092948,1491.0,2.0,0.2629549278904003,SW-620,-4.333333333333333,1152,1492,806,806,MAPK14,0.12441789485866292
1492.0,12.0,54.34880780092948,1491.0,2.0,0.2629549278904003,SW-620,-4.333333333333333,1152,1492,1325,1325,STAT5B,8.388386748951044
1492.0,12.0,54.34880780092948,1491.0,2.0,0.2629549278904003,SW-620,-4.333333333333333,1152,1492,2,2,ABL2,1.620031264501963
1492.0,12.0,54.34880780092948,1491.0,2.0,0.2629549278904003,SW-620,-4.333333333333333,1152,1492,1,1,ABL1,2.4606721160526375
1492.0,12.0,54.34880780092948,1491.0,2.0,0.2629549278904003,SW-620,-4.333333333333333,1152,1492,1314,1314,SRC,5.847569061002681
1492.0,12.0,54.34880780092948,1491.0,2.0,0.2629549278904003,SW-620,-4.333333333333333,1152,1492,468,468,FYN,9.682164080994292
1492.0,12.0,54.34880780092948,1491.0,2.0,0.2629549278904003,SW-620,-4.333333333333333,1152,1492,737,737,LCK,7.735256151461592
1492.0,12.0,54.34880780092948,1491.0,2.0,0.2629549278904003,SW-620,-4.333333333333333,1152,1492,707,707,KIT,0.09589574247314636
1492.0,12.0,54.34880780092948,1491.0,2.0,0.2629549278904003,SW-620,-4.333333333333333,1152,1492,599,599,HSPA8,1.0104138070280646
1492.0,12.0,54.34880780092948,1491.0,2.0,0.2629549278904003,SW-620,-4.333333333333333,1152,1492,774,774,LYN,6.512252605841347
1492.0,12.0,54.34880780092948,1491.0,2.0,0.2629549278904003,SW-620,-4.333333333333333,1152,1492,394,394,EPHA2,8.743297048040292
1492.0,12.0,54.34880780092948,1491.0,2.0,0.2629549278904003,SW-620,-4.333333333333333,1152,1492,442,442,FGR,2.128451279723761
1504.0,4.0,19.050954411852985,1505.0,4.0,48.63446462330224,SW-620,-4.888888888888889,1375,1504,885,885,NFKB1,0.17262204570773726
1504.0,4.0,19.050954411852985,1505.0,4.0,48.63446462330224,SW-620,-4.888888888888889,1375,1504,1106,1106,PTGS2,11.832354791480274
1504.0,4.0,19.050954411852985,1505.0,4.0,48.63446462330224,SW-620,-4.888888888888889,1375,1504,439,439,FGFR2,0.10530209788756696
1504.0,4.0,19.050954411852985,1505.0,4.0,48.63446462330224,SW-620,-4.888888888888889,1375,1504,1399,1399,TNF,6.940675476777407
1500.0,2.0,2.556567858525784,1491.0,2.0,0.2629549278904003,SW-620,-5.0,213,1500,707,707,KIT,0.09589574247314636
1500.0,2.0,2.556567858525784,1491.0,2.0,0.2629549278904003,SW-620,-5.0,213,1500,1,1,ABL1,2.4606721160526375
1506.0,3.0,5.998427030122255,1505.0,4.0,48.63446462330224,SW-620,-5.0,1869,1506,566,566,HDAC2,4.03400389206112
1506.0,3.0,5.998427030122255,1505.0,4.0,48.63446462330224,SW-620,-5.0,1869,1506,567,567,HDAC3,1.0194486590606697
1506.0,3.0,5.998427030122255,1505.0,4.0,48.63446462330224,SW-620,-5.0,1869,1506,565,565,HDAC1,0.9449744790004655
1506.0,3.0,5.998427030122255,1490.0,2.0,22.26148787949827,SW-620,-5.222222222222222,563,1506,566,566,HDAC2,4.03400389206112
1506.0,3.0,5.998427030122255,1490.0,2.0,22.26148787949827,SW-620,-5.222222222222222,563,1506,567,567,HDAC3,1.0194486590606697
1506.0,3.0,5.998427030122255,1490.0,2.0,22.26148787949827,SW-620,-5.222222222222222,563,1506,565,565,HDAC1,0.9449744790004655
1498.0,1.0,1.0179385978750235,1497.0,1.0,11.832354791480274,SW-620,-5.444444444444445,1760,1498,980,980,PGR,1.0179385978750235
1495.0,1.0,10.337523948842641,1490.0,2.0,22.26148787949827,SW-620,-5.555555555555555,1067,1495,401,401,ESR1,10.337523948842641
1502.0,3.0,5.947785895634147,1505.0,4.0,48.63446462330224,SW-620,-5.888888888888889,2234,1502,568,568,HDAC4,0.9688075245725617
1502.0,3.0,5.947785895634147,1505.0,4.0,48.63446462330224,SW-620,-5.888888888888889,2234,1502,566,566,HDAC2,4.03400389206112
1502.0,3.0,5.947785895634147,1505.0,4.0,48.63446462330224,SW-620,-5.888888888888889,2234,1502,565,565,HDAC1,0.9449744790004655
1495.0,1.0,10.337523948842641,1501.0,2.0,27.674487269340446,SW-620,-5.888888888888889,2679,1495,401,401,ESR1,10.337523948842641
1505.0,4.0,48.63446462330224,1491.0,2.0,0.2629549278904003,SW-620,-6.111111111111111,689,1505,1145,1145,RARA,0.8726237039016567
1505.0,4.0,48.63446462330224,1491.0,2.0,0.2629549278904003,SW-620,-6.111111111111111,689,1505,1217,1217,RXRB,14.514551917844338
1505.0,4.0,48.63446462330224,1491.0,2.0,0.2629549278904003,SW-620,-6.111111111111111,689,1505,1216,1216,RXRA,16.157110766809364
1505.0,4.0,48.63446462330224,1491.0,2.0,0.2629549278904003,SW-620,-6.111111111111111,689,1505,1218,1218,RXRG,17.090178234746887
1504.0,4.0,19.050954411852985,1493.0,2.0,27.674487269340446,SW-620,-6.444444444444445,2056,1504,439,439,FGFR2,0.10530209788756696
1504.0,4.0,19.050954411852985,1493.0,2.0,27.674487269340446,SW-620,-6.444444444444445,2056,1504,885,885,NFKB1,0.17262204570773726
1504.0,4.0,19.050954411852985,1493.0,2.0,27.674487269340446,SW-620,-6.444444444444445,2056,1504,1106,1106,PTGS2,11.832354791480274
1504.0,4.0,19.050954411852985,1493.0,2.0,27.674487269340446,SW-620,-6.444444444444445,2056,1504,1399,1399,TNF,6.940675476777407
1499.0,2.0,11.355462546717664,1490.0,2.0,22.26148787949827,SW-620,-6.444444444444445,894,1499,980,980,PGR,1.0179385978750235
1499.0,2.0,11.355462546717664,1490.0,2.0,22.26148787949827,SW-620,-6.444444444444445,894,1499,401,401,ESR1,10.337523948842641
1506.0,3.0,5.998427030122255,1500.0,2.0,2.556567858525784,SW-620,-7.444444444444445,124,1506,566,566,HDAC2,4.03400389206112
1506.0,3.0,5.998427030122255,1500.0,2.0,2.556567858525784,SW-620,-7.444444444444445,124,1506,565,565,HDAC1,0.9449744790004655
1506.0,3.0,5.998427030122255,1500.0,2.0,2.556567858525784,SW-620,-7.444444444444445,124,1506,567,567,HDAC3,1.0194486590606697
1505.0,4.0,48.63446462330224,1490.0,2.0,22.26148787949827,SW-620,-7.777777777777778,2054,1505,1217,1217,RXRB,14.514551917844338
1505.0,4.0,48.63446462330224,1490.0,2.0,22.26148787949827,SW-620,-7.777777777777778,2054,1505,1218,1218,RXRG,17.090178234746887
1505.0,4.0,48.63446462330224,1490.0,2.0,22.26148787949827,SW-620,-7.777777777777778,2054,1505,1145,1145,RARA,0.8726237039016567
1505.0,4.0,48.63446462330224,1490.0,2.0,22.26148787949827,SW-620,-7.777777777777778,2054,1505,1216,1216,RXRA,16.157110766809364
1500.0,2.0,2.556567858525784,1490.0,2.0,22.26148787949827,SW-620,-9.88888888888889,2365,1500,1,1,ABL1,2.4606721160526375
1500.0,2.0,2.556567858525784,1490.0,2.0,22.26148787949827,SW-620,-9.88888888888889,2365,1500,707,707,KIT,0.09589574247314636
1500.0,2.0,2.556567858525784,1505.0,4.0,48.63446462330224,SW-620,-10.444444444444445,849,1500,1,1,ABL1,2.4606721160526375
1500.0,2.0,2.556567858525784,1505.0,4.0,48.63446462330224,SW-620,-10.444444444444445,849,1500,707,707,KIT,0.09589574247314636
