SpNotation,Attention_x,cell_line_name,cell_line_num_x,mean_rank_x,Attention_y,cell_line_num_y,mean_rank_y
sp21,0.010920340285771551,SK-OV-3,34,48,0.010089592264999975,34.0,19.0
sp22,0.018530076927311515,SK-OV-3,34,41,,,
sp23,0.035584365636769213,SK-OV-3,34,22,0.02000152394999995,34.0,13.0
sp24,0.12434397894671398,SK-OV-3,34,2,0.03690508039999995,34.0,8.0
sp25,0.02553147816344273,SK-OV-3,34,30,,,
sp26,0.025069098035850324,SK-OV-3,34,32,,,
sp27,0.02102522155666773,SK-OV-3,34,37,,,
sp28,0.023939167796267858,SK-OV-3,34,34,0.03823396340833332,34.0,7.0
sp29,0.01645095934657155,SK-OV-3,34,44,,,
sp30,0.04333557980608869,SK-OV-3,34,14,,,
sp31,0.028563472969659845,SK-OV-3,34,27,,,
sp32,0.07181203108644067,SK-OV-3,34,4,0.34517604399999996,34.0,2.0
sp33,0.025314760405886587,SK-OV-3,34,31,,,
sp34,0.020536709049320024,SK-OV-3,34,38,,,
sp35,0.03217217419761669,SK-OV-3,34,25,0.01171852330999995,34.0,16.0
sp36,0.039111947405146875,SK-OV-3,34,16,0.02142923786,34.0,11.0
sp37,0.04678975942832084,SK-OV-3,34,11,0.0397743128,34.0,6.0
sp38,0.06306160644614814,SK-OV-3,34,8,0.10337649700000001,34.0,4.0
sp39,0.03619490195481248,SK-OV-3,34,20,0.011258532099999951,34.0,18.0
sp40,0.0604231857413084,SK-OV-3,34,9,,,
sp41,0.01925528659434026,SK-OV-3,34,39,,,
sp42,0.06464211023862067,SK-OV-3,34,6,0.06475363624999998,34.0,5.0
sp43,0.03817628227592919,SK-OV-3,34,18,,,
sp44,0.015801392540014413,SK-OV-3,34,45,0.012647622459999985,34.0,15.0
sp45,0.017026408825141764,SK-OV-3,34,43,,,
sp46,0.04400047160616392,SK-OV-3,34,12,,,
sp47,0.027989347372374195,SK-OV-3,34,28,0.022414619766666654,34.0,10.0
sp48,0.017713169395305244,SK-OV-3,34,42,0.011582252655,34.0,17.0
sp1,0.023709290698820676,SNB-75,35,31,,,
sp2,0.022563472247796743,SNB-75,35,32,0.10874228116097999,35.0,11.0
sp3,0.03986614073342104,SNB-75,35,18,0.0264098072,35.0,17.0
sp4,0.022283936296042032,SNB-75,35,34,0.04164210797449999,35.0,15.0
sp5,0.14188468094347825,SNB-75,35,1,0.34112393099999994,35.0,6.0
sp6,0.04102095213563042,SNB-75,35,17,0.01883769015,35.0,21.0
sp7,0.033951118592884084,SNB-75,35,23,0.438754269775,35.0,3.0
sp8,0.012820949929104439,SNB-75,35,48,0.01408560721,35.0,24.0
sp9,0.051268407203442605,SNB-75,35,11,,,
sp10,0.03273118785066484,SNB-75,35,25,,,
sp11,0.07287656684530863,SNB-75,35,5,,,
sp12,0.03481433493980581,SNB-75,35,22,0.01229157466199999,35.0,25.0
sp13,0.01863692687367054,SNB-75,35,38,0.026194410324999973,35.0,18.0
sp14,0.09227070197737286,SNB-75,35,3,,,
sp15,0.024731650119707283,SNB-75,35,30,,,
sp16,0.030158860377034465,SNB-75,35,26,1.0,35.0,1.0
sp17,0.019689457374792687,SNB-75,35,37,0.0096800023,35.0,27.0
sp18,0.057807460184905644,SNB-75,35,9,,,
sp19,0.03314149163040539,SNB-75,35,24,,,
sp20,0.03971493027116733,SNB-75,35,19,0.0201121887,35.0,20.0
sp21,0.0161433715884204,SNB-75,35,47,0.006621799164999985,35.0,31.0
sp22,0.016317460220777846,SNB-75,35,45,,,
sp23,0.03833114372176921,SNB-75,35,20,0.0229567055,35.0,19.0
sp24,0.11476746196310177,SNB-75,35,2,0.3967533009,35.0,4.0
sp25,0.025955682704958,SNB-75,35,29,,,
sp26,0.021317403644625827,SNB-75,35,35,,,
sp27,0.019772252012086034,SNB-75,35,36,,,
sp28,0.017321134790261344,SNB-75,35,40,0.02756746490772889,35.0,16.0
sp29,0.016825778838019445,SNB-75,35,42,0.11451353972233998,35.0,9.0
sp30,0.042392888676600786,SNB-75,35,14,0.014818438516999988,35.0,23.0
sp31,0.052096375427006784,SNB-75,35,10,,,
sp32,0.08058696875932203,SNB-75,35,4,0.30040949100000003,35.0,7.0
sp33,0.022434335301309307,SNB-75,35,33,0.092173895625,35.0,12.0
sp34,0.01812632333203245,SNB-75,35,39,,,
sp35,0.027816126990854,SNB-75,35,28,0.010833353300000001,35.0,26.0
sp36,0.04150653389129942,SNB-75,35,16,,,
sp37,0.046515718825323085,SNB-75,35,12,0.5275152680999999,35.0,2.0
sp38,0.06370094541854072,SNB-75,35,6,0.1116280354,35.0,10.0
sp39,0.03670554088648075,SNB-75,35,21,0.1741163943,35.0,8.0
sp40,0.06170674473271026,SNB-75,35,8,,,
sp41,0.01715077008339362,SNB-75,35,41,0.00881668074999995,35.0,29.0
sp42,0.06277946509801723,SNB-75,35,7,0.05453049129999998,35.0,14.0
sp43,0.0416049917758407,SNB-75,35,15,,,
sp44,0.016734765308917734,SNB-75,35,43,0.0093050558242857,35.0,28.0
sp45,0.01639234232555353,SNB-75,35,44,0.01708190894774999,35.0,22.0
sp46,0.044574056365771296,SNB-75,35,13,0.348094133547,35.0,5.0
sp47,0.02919373929479914,SNB-75,35,27,0.07012826978369999,35.0,13.0
sp48,0.016219586077263138,SNB-75,35,46,0.007980351220000001,35.0,30.0
sp1,0.028401773172499985,SR,36,27,0.0661494495,36.0,18.0
sp2,0.021482609662295486,SR,36,33,0.0992933230698855,36.0,13.0
sp3,0.034879243606302616,SR,36,21,0.14703732505724995,36.0,9.0
sp4,0.02557932579387755,SR,36,30,0.08325029258315789,36.0,16.0
sp5,0.15128724805507243,SR,36,1,0.24523559619999996,36.0,6.0
sp6,0.03598250348282608,SR,36,17,0.020065270599999997,36.0,26.0
sp7,0.0335868481875202,SR,36,23,0.45217537257499996,36.0,2.0
sp8,0.015550970894160944,SR,36,47,,,
sp9,0.0519240657967213,SR,36,8,,,
sp10,0.03622864136372468,SR,36,16,,,
sp11,0.07241550338703702,SR,36,4,,,
sp12,0.03428984626752425,SR,36,22,0.011352265796666658,36.0,32.0
sp13,0.01891686805876072,SR,36,36,0.02201195352999995,36.0,25.0
sp14,0.09138909999025421,SR,36,3,,,
sp15,0.025260882112238092,SR,36,31,0.13784076986023255,36.0,10.0
sp16,0.029517192634193088,SR,36,25,1.0,36.0,1.0
sp17,0.01786733601984895,SR,36,40,0.10762142664290628,36.0,12.0
sp18,0.04759238841037734,SR,36,10,,,
sp19,0.016943068322837825,SR,36,43,,,
sp20,0.040023400126905084,SR,36,14,0.01987308609999995,36.0,27.0
sp21,0.009345430886050408,SR,36,48,0.044610257155290885,36.0,22.0
sp22,0.017019947984355285,SR,36,42,0.012392881114999999,36.0,31.0
sp23,0.039603064540230756,SR,36,15,0.01690212219,36.0,28.0
sp24,0.10005321167395852,SR,36,2,0.3964081100666666,36.0,3.0
sp25,0.028052405780645023,SR,36,29,0.1755960825,36.0,8.0
sp26,0.020387826555034,SR,36,35,,,
sp27,0.020766917223491225,SR,36,34,0.05307045943436325,36.0,21.0
sp28,0.017352039909918328,SR,36,41,0.09057901242648561,36.0,14.0
sp29,0.018525194203081064,SR,36,37,0.08756553206333331,36.0,15.0
sp30,0.0446906915959274,SR,36,13,0.016834213647999995,36.0,29.0
sp31,0.031727279467202704,SR,36,24,,,
sp32,0.06929381890423728,SR,36,5,0.24713806299999996,36.0,5.0
sp33,0.021977090097434412,SR,36,32,0.06063961166249996,36.0,20.0
sp34,0.017963853567908146,SR,36,39,,,
sp35,0.0282119731842506,SR,36,28,0.0642479782025,36.0,19.0
sp36,0.03595011225776835,SR,36,18,0.02640179987,36.0,24.0
sp37,0.04725098067668448,SR,36,11,0.3960113791666666,36.0,4.0
sp38,0.05931378401770369,SR,36,7,0.10815868719999999,36.0,11.0
sp39,0.03557322908855768,SR,36,19,0.012446809386666667,36.0,30.0
sp40,0.06284247483682241,SR,36,6,,,
sp41,0.01566169632361069,SR,36,45,0.010186553363333333,36.0,33.0
sp42,0.048599089953362054,SR,36,9,0.042092263175,36.0,23.0
sp43,0.035340980308938036,SR,36,20,,,
sp44,0.015622874146308786,SR,36,46,0.00949592322846153,36.0,34.0
sp45,0.016841478583518837,SR,36,44,0.005812954309999966,36.0,36.0
sp46,0.04568117410128277,SR,36,12,0.214515844022,36.0,7.0
sp47,0.028700212260457443,SR,36,26,0.07753794891351667,36.0,17.0
sp48,0.018486121791263146,SR,36,38,0.008569138505,36.0,35.0
sp1,0.024137884087303906,SW-620,37,35,0.0234421218,37.0,19.0
sp2,0.023188151520333804,SW-620,37,36,0.13335077124732747,37.0,10.0
sp3,0.040868682593070166,SW-620,37,16,0.02542862923,37.0,18.0
sp4,0.02267592785314909,SW-620,37,37,0.008782893176666659,37.0,28.0
sp5,0.14370334763985507,SW-620,37,1,0.38387964799999996,37.0,5.0
sp6,0.04307494390326085,SW-620,37,13,0.0206757601,37.0,20.0
sp7,0.03472986348278974,SW-620,37,22,0.5000000096666667,37.0,4.0
sp8,0.011593604757582176,SW-620,37,47,,,
sp9,0.052058330250901626,SW-620,37,10,,,
sp10,0.03786299141212537,SW-620,37,19,,,
sp11,0.07199425564296294,SW-620,37,4,,,
sp12,0.03438198542587377,SW-620,37,23,0.010845004844999999,37.0,26.0
sp13,0.03186073134777299,SW-620,37,26,0.019462885359999984,37.0,22.0
sp14,0.0954422507588983,SW-620,37,3,,,
sp15,0.02514859613206362,SW-620,37,34,,,
sp16,0.02744233054834481,SW-620,37,31,1.0,37.0,2.0
sp17,0.01738412175302663,SW-620,37,43,0.12957532117449996,37.0,11.0
sp18,0.06474297197264149,SW-620,37,7,,,
sp19,0.02902183231333332,SW-620,37,30,,,
sp20,0.038639380151483216,SW-620,37,17,0.01957471002999995,37.0,21.0
sp21,0.009996168895656118,SW-620,37,48,0.0085607582915,37.0,29.0
sp22,0.018167631176817696,SW-620,37,40,,,
sp23,0.03524479875653845,SW-620,37,21,0.01797208346,37.0,23.0
sp24,0.12300342224936785,SW-620,37,2,0.5246014394,37.0,3.0
sp25,0.026873852152458005,SW-620,37,32,,,
sp26,0.017819408869795907,SW-620,37,41,,,
sp27,0.029334985626165294,SW-620,37,29,,,
sp28,0.02080224232841214,SW-620,37,38,0.02598008143535236,37.0,17.0
sp29,0.017672260310086466,SW-620,37,42,0.10666867588799997,37.0,13.0
sp30,0.0426700041993145,SW-620,37,15,0.016377058499999975,37.0,24.0
sp31,0.036489673361836714,SW-620,37,20,,,
sp32,0.06975400719661017,SW-620,37,5,0.38037054699999995,37.0,6.0
sp33,0.025957624788805343,SW-620,37,33,,,
sp34,0.020441405238011117,SW-620,37,39,,,
sp35,0.031521962478599494,SW-620,37,28,0.012619591480000001,37.0,25.0
sp36,0.03246463718723727,SW-620,37,25,0.24836725229999998,37.0,8.0
sp37,0.04838050459283421,SW-620,37,11,1.0,37.0,1.0
sp38,0.06543859965155553,SW-620,37,6,0.1128399626,37.0,12.0
sp39,0.038620856723850946,SW-620,37,18,,,
sp40,0.05957447132934578,SW-620,37,9,0.04071481463499997,37.0,16.0
sp41,0.013076908878007214,SW-620,37,46,0.009795737401021,37.0,27.0
sp42,0.06467006141327585,SW-620,37,8,0.0747253962,37.0,14.0
sp43,0.04431994612646016,SW-620,37,12,,,
sp44,0.014426048253760445,SW-620,37,45,0.062565503426,37.0,15.0
sp45,0.01714325243964855,SW-620,37,44,0.00810644631666665,37.0,30.0
sp46,0.04279288603191802,SW-620,37,14,0.35099162374666665,37.0,7.0
sp47,0.032491992760920956,SW-620,37,24,0.1788330605128114,37.0,9.0
sp48,0.03175514009863156,SW-620,37,27,,,
sp1,0.026934187187401946,T-47D,38,27,0.14996146939999996,38.0,9.0
sp2,0.021553081744766663,T-47D,38,33,0.2565079004155025,38.0,6.0
sp3,0.0325627352659649,T-47D,38,24,0.0295043511,38.0,22.0
sp4,0.023721123564179145,T-47D,38,31,0.0817018223526,38.0,16.0
sp5,0.1445015475289855,T-47D,38,1,0.22444467275000002,38.0,7.0
sp6,0.03618447698141303,T-47D,38,21,0.08435943574999996,38.0,15.0
sp7,0.03448997521925875,T-47D,38,22,0.35252999869999996,38.0,4.0
sp8,0.011644324558109572,T-47D,38,48,,,
sp9,0.057985702320655724,T-47D,38,8,,,
sp10,0.03790804650619795,T-47D,38,18,,,
sp11,0.07292253165246912,T-47D,38,4,,,
sp12,0.03392804868956309,T-47D,38,23,0.0111985119,38.0,29.0
sp13,0.020106603233932503,T-47D,38,34,0.02480865825,38.0,23.0
sp14,0.09172391929771186,T-47D,38,3,0.021902214861666644,38.0,25.0
sp15,0.025322605295244292,T-47D,38,30,,,
sp16,0.028442619441379286,T-47D,38,25,1.0,38.0,1.0
sp17,0.017652717353411587,T-47D,38,41,0.00427077093,38.0,34.0
sp18,0.057455675535849036,T-47D,38,9,,,
sp19,0.018997493980630616,T-47D,38,37,,,
sp20,0.041594998337204064,T-47D,38,14,0.01788619637,38.0,28.0
sp21,0.014155507808274587,T-47D,38,46,0.009078873806249969,38.0,31.0
sp22,0.018139378676442004,T-47D,38,39,0.07615584524500907,38.0,20.0
sp23,0.03798180158823076,T-47D,38,17,0.0214870713,38.0,26.0
sp24,0.10578101895513367,T-47D,38,2,0.39944997556666667,38.0,3.0
sp25,0.026907873219770978,T-47D,38,28,0.022289649099999947,38.0,24.0
sp26,0.018277849896326515,T-47D,38,38,,,
sp27,0.021642015567668274,T-47D,38,32,,,
sp28,0.01808810477968329,T-47D,38,40,0.08739443796645288,38.0,14.0
sp29,0.017120704149999444,T-47D,38,43,0.10911801169159999,38.0,11.0
sp30,0.04570373968040321,T-47D,38,12,0.03638923674923075,38.0,21.0
sp31,0.03632540854761904,T-47D,38,20,,,
sp32,0.07175162398305084,T-47D,38,5,0.19116525885,38.0,8.0
sp33,0.01968365967673964,T-47D,38,36,0.09213992956774883,38.0,13.0
sp34,0.016164610964726326,T-47D,38,44,,,
sp35,0.02663649485402947,T-47D,38,29,0.019874144242499975,38.0,27.0
sp36,0.03832124781567795,T-47D,38,16,0.09418946855999999,38.0,12.0
sp37,0.051713110435550456,T-47D,38,10,0.52609639335,38.0,2.0
sp38,0.06165523943777776,T-47D,38,7,0.07797864409999998,38.0,19.0
sp39,0.0377541747472596,T-47D,38,19,,,
sp40,0.06283452804607476,T-47D,38,6,,,
sp41,0.01323980374927628,T-47D,38,47,0.0085062116965315,38.0,32.0
sp42,0.049998509225689644,T-47D,38,11,0.07861520685000001,38.0,18.0
sp43,0.045577721354070774,T-47D,38,13,,,
sp44,0.014948980830591617,T-47D,38,45,0.0107838368783333,38.0,30.0
sp45,0.01992633703077223,T-47D,38,35,0.08128426219666667,38.0,17.0
sp46,0.04081224320912703,T-47D,38,15,0.34929162443333334,38.0,5.0
sp47,0.02813067425050844,T-47D,38,26,0.12397948333749999,38.0,10.0
sp48,0.01748046390453683,T-47D,38,42,0.008155309239999974,38.0,33.0
sp1,0.027659024220196057,U251,39,28,,,
sp2,0.023284763281554023,U251,39,36,0.07055629963661132,39.0,12.0
sp3,0.03863011602131578,U251,39,18,0.024765508800000002,39.0,17.0
sp4,0.025136840384029236,U251,39,34,0.008059877295454522,39.0,30.0
sp5,0.14155204084492753,U251,39,1,0.380948218,39.0,5.0
sp6,0.04302195817690215,U251,39,14,0.0147377499,39.0,23.0
sp7,0.03188280281029648,U251,39,24,0.43006148625,39.0,4.0
sp8,0.013085111639599453,U251,39,47,0.01123751746,39.0,26.0
sp9,0.04785017525180326,U251,39,10,,,
sp10,0.030582475257562736,U251,39,27,,,
sp11,0.0735674319030864,U251,39,4,,,
sp12,0.03325458583980581,U251,39,23,0.009083143147857135,39.0,28.0
sp13,0.018532151742354584,U251,39,45,0.01948078832,39.0,19.0
sp14,0.09595615742279659,U251,39,3,0.020910885537499986,39.0,18.0
sp15,0.024648838122876573,U251,39,35,0.13831737693905002,39.0,9.0
sp16,0.027208711825448265,U251,39,29,1.0,39.0,1.0
sp17,0.018536372940942115,U251,39,44,0.0044926979107213,39.0,34.0
sp18,0.07073706895660375,U251,39,6,,,
sp19,0.03474845105932431,U251,39,22,,,
sp20,0.03959634586870529,U251,39,16,0.01903497822999995,39.0,20.0
sp21,0.010541124646687714,U251,39,48,0.00828542464375,39.0,29.0
sp22,0.01881577006584655,U251,39,42,0.0054103300000000005,39.0,33.0
sp23,0.03528853767583768,U251,39,21,0.01851649409199995,39.0,21.0
sp24,0.1227163957619982,U251,39,2,0.52694802665,39.0,3.0
sp25,0.026092817322236624,U251,39,32,0.0267518910499999,39.0,15.0
sp26,0.022473369335442153,U251,39,38,,,
sp27,0.026680714128757606,U251,39,30,,,
sp28,0.018601609164298573,U251,39,43,0.0251909404395409,39.0,16.0
sp29,0.01813215215248647,U251,39,46,0.012874071185,39.0,24.0
sp30,0.044176321195887075,U251,39,12,0.015839769400999983,39.0,22.0
sp31,0.035504627222993176,U251,39,20,,,
sp32,0.07117749257288133,U251,39,5,0.1629456519,39.0,7.0
sp33,0.0262830698152038,U251,39,31,0.09547163790000193,39.0,11.0
sp34,0.022862463453322806,U251,39,37,0.007216126789999975,39.0,31.0
sp35,0.03068284310592873,U251,39,26,0.01212826043,39.0,25.0
sp36,0.03982087497841806,U251,39,15,,,
sp37,0.047718920950160414,U251,39,11,1.0,39.0,2.0
sp38,0.06399145798103703,U251,39,8,0.143405766,39.0,8.0
sp39,0.03782059915576921,U251,39,19,,,
sp40,0.05941005979280372,U251,39,9,,,
sp41,0.021662134897226477,U251,39,40,0.009097636046667,39.0,27.0
sp42,0.06658245920818964,U251,39,7,0.06657591967499997,39.0,14.0
sp43,0.039095825076389375,U251,39,17,,,
sp44,0.021793239049539666,U251,39,39,0.11806411303255997,39.0,10.0
sp45,0.019709379579371026,U251,39,41,0.005771089193333333,39.0,32.0
sp46,0.044120085856413915,U251,39,13,0.3500139427333333,39.0,6.0
sp47,0.031073077346330216,U251,39,25,0.0674948673812,39.0,13.0
sp48,0.025710693821157878,U251,39,33,,,
sp1,0.029216748070931362,UACC-257,40,26,,,
sp2,0.021873351722276432,UACC-257,40,36,0.50456354345665,40.0,4.0
sp3,0.03227814998412279,UACC-257,40,24,0.02374409672,40.0,14.0
sp4,0.022244288235544776,UACC-257,40,35,0.008884075946666667,40.0,22.0
sp5,0.1422204901613768,UACC-257,40,1,0.318946495,40.0,7.0
sp6,0.04191819090163042,UACC-257,40,15,0.01960716295,40.0,18.0
sp7,0.03441793323680591,UACC-257,40,23,0.5000000099999999,40.0,5.0
sp8,0.015129376950217452,UACC-257,40,45,,,
sp9,0.04977769119713113,UACC-257,40,10,,,
sp10,0.03544225291463966,UACC-257,40,20,,,
sp11,0.07118591596049383,UACC-257,40,5,,,
sp12,0.035202292216189306,UACC-257,40,21,,,
sp13,0.01886004136866225,UACC-257,40,37,0.022407681835,40.0,15.0
sp14,0.09310815240957626,UACC-257,40,3,,,
sp15,0.02513566538286126,UACC-257,40,33,,,
sp16,0.027249862619448263,UACC-257,40,28,1.0,40.0,1.0
sp17,0.018437811388050774,UACC-257,40,38,,,
sp18,0.05918888629811319,UACC-257,40,9,,,
sp19,0.036861576094554045,UACC-257,40,19,,,
sp20,0.04047738300682448,UACC-257,40,16,0.02116276649999995,40.0,17.0
sp21,0.010167987268495732,UACC-257,40,48,0.00863926399166664,40.0,23.0
sp22,0.016924327574559046,UACC-257,40,42,0.01176662181999995,40.0,21.0
sp23,0.03792890513346152,UACC-257,40,18,0.02174665139999995,40.0,16.0
sp24,0.11266733802774272,UACC-257,40,2,0.51904382285,40.0,3.0
sp25,0.02540276118374044,UACC-257,40,31,,,
sp26,0.01570609873659862,UACC-257,40,44,,,
sp27,0.030105027411680602,UACC-257,40,25,,,
sp28,0.017198824189845068,UACC-257,40,41,0.03279329211251695,40.0,13.0
sp29,0.017698762041459447,UACC-257,40,39,0.01433415047,40.0,20.0
sp30,0.04673036888745966,UACC-257,40,12,0.017835059887499994,40.0,19.0
sp31,0.027402858480836716,UACC-257,40,27,,,
sp32,0.07286610194237288,UACC-257,40,4,0.30514777800000004,40.0,8.0
sp33,0.022714121279681043,UACC-257,40,34,,,
sp34,0.017291920269458243,UACC-257,40,40,,,
sp35,0.026187710771334135,UACC-257,40,30,0.061158852701499976,40.0,12.0
sp36,0.038107622339773994,UACC-257,40,17,,,
sp37,0.0472514264779679,UACC-257,40,11,0.5667955525999999,40.0,2.0
sp38,0.0653699791611111,UACC-257,40,7,0.1026584203,40.0,9.0
sp39,0.03489837399081729,UACC-257,40,22,,,
sp40,0.05967823060620559,UACC-257,40,8,,,
sp41,0.012500594652369305,UACC-257,40,47,,,
sp42,0.06793335962064653,UACC-257,40,6,0.08118126563499997,40.0,11.0
sp43,0.04305777120486724,UACC-257,40,14,,,
sp44,0.01505379874281528,UACC-257,40,46,0.008614367306153834,40.0,24.0
sp45,0.016361433122203606,UACC-257,40,43,0.005459075419666649,40.0,25.0
sp46,0.043561330649234,UACC-257,40,13,0.4717760952499999,40.0,6.0
sp47,0.026692150824549666,UACC-257,40,29,0.08298503925437498,40.0,10.0
sp48,0.025340548568842092,UACC-257,40,32,,,
sp1,0.028798146820245077,UACC-62,41,29,,,
sp2,0.022240514031579863,UACC-62,41,35,0.504576874067,41.0,3.0
sp3,0.03397937382622806,UACC-62,41,25,0.02708336129999995,41.0,16.0
sp4,0.021534218392372927,UACC-62,41,37,0.010195397133333334,41.0,26.0
sp5,0.14369330403043476,UACC-62,41,1,0.351681747,41.0,6.0
sp6,0.03644302525086955,UACC-62,41,19,0.020812617300000003,41.0,20.0
sp7,0.0331094588046361,UACC-62,41,26,0.443571312425,41.0,4.0
sp8,0.012018015087020533,UACC-62,41,47,,,
sp9,0.04976678417032786,UACC-62,41,11,,,
sp10,0.03710106644882184,UACC-62,41,18,,,
sp11,0.0718654227382716,UACC-62,41,6,,,
sp12,0.03401053342441746,UACC-62,41,24,,,
sp13,0.01892522375961624,UACC-62,41,40,0.02279551064999995,41.0,18.0
sp14,0.09407470241627117,UACC-62,41,3,0.02007064452999996,41.0,21.0
sp15,0.024806327151238386,UACC-62,41,34,,,
sp16,0.029267255859448265,UACC-62,41,28,1.0,41.0,1.0
sp17,0.020085298504964193,UACC-62,41,39,0.00469235084,41.0,31.0
sp18,0.07236499105943395,UACC-62,41,5,,,
sp19,0.03447640064716215,UACC-62,41,22,,,
sp20,0.03930436616367243,UACC-62,41,17,0.01706885315,41.0,22.0
sp21,0.01079160827592951,UACC-62,41,48,0.007490680339999987,41.0,28.0
sp22,0.016767619217707686,UACC-62,41,46,0.006138127537333317,41.0,29.0
sp23,0.040800344047307674,UACC-62,41,16,0.0236149317,41.0,17.0
sp24,0.10521057805781167,UACC-62,41,2,0.42638041390000003,41.0,5.0
sp25,0.026770912731145024,UACC-62,41,31,0.12835174835000002,41.0,10.0
sp26,0.025527873090816305,UACC-62,41,32,,,
sp27,0.03514919552494875,UACC-62,41,21,,,
sp28,0.01682139116745285,UACC-62,41,45,0.040168003459993024,41.0,15.0
sp29,0.01740797392856755,UACC-62,41,44,0.10481044906799997,41.0,12.0
sp30,0.056428467414838694,UACC-62,41,10,0.01675065703499998,41.0,23.0
sp31,0.028058148219931956,UACC-62,41,30,,,
sp32,0.07277544857288133,UACC-62,41,4,0.20000384664999998,41.0,8.0
sp33,0.021925471194587168,UACC-62,41,36,0.15944607799999994,41.0,9.0
sp34,0.017959832911094605,UACC-62,41,41,,,
sp35,0.035516764692024555,UACC-62,41,20,0.011230428563333299,41.0,24.0
sp36,0.0409904335367514,UACC-62,41,15,,,
sp37,0.04972515834518715,UACC-62,41,12,0.51689237965,41.0,2.0
sp38,0.06522319049014813,UACC-62,41,8,0.1149554206,41.0,11.0
sp39,0.03419227002408652,UACC-62,41,23,,,
sp40,0.05907472625878503,UACC-62,41,9,,,
sp41,0.017762848948586162,UACC-62,41,43,0.008064896330151,41.0,27.0
sp42,0.06539603185922412,UACC-62,41,7,0.09240931439999996,41.0,13.0
sp43,0.043151696788849545,UACC-62,41,14,,,
sp44,0.017815341636082234,UACC-62,41,42,0.020922459764285712,41.0,19.0
sp45,0.02019355127618852,UACC-62,41,38,0.005777013549999983,41.0,30.0
sp46,0.04417115954934015,UACC-62,41,13,0.35030536076666663,41.0,7.0
sp47,0.031713712999342905,UACC-62,41,27,0.08364435053875,41.0,14.0
sp48,0.02543385543821051,UACC-62,41,33,0.010869043479999988,41.0,25.0
sp1,0.023886535708063903,UO-31,42,33,,,
sp2,0.02292663151853335,UO-31,42,34,1.0,42.0,1.0
sp3,0.03250268013570174,UO-31,42,24,0.0239352177999999,42.0,9.0
sp4,0.025292409547605105,UO-31,42,30,,,
sp5,0.14393569988695648,UO-31,42,1,0.395851709,42.0,2.0
sp6,0.038257666229124986,UO-31,42,19,0.018115542300000002,42.0,11.0
sp7,0.03376020417026953,UO-31,42,22,,,
sp8,0.011172797313735773,UO-31,42,47,,,
sp9,0.052707665473770475,UO-31,42,10,,,
sp10,0.03855796252736681,UO-31,42,17,,,
sp11,0.07585515924061727,UO-31,42,4,,,
sp12,0.03365924769676698,UO-31,42,23,,,
sp13,0.01971992444374845,UO-31,42,39,0.021964862149999976,42.0,10.0
sp14,0.09305775086677966,UO-31,42,3,,,
sp15,0.026249923450957998,UO-31,42,29,,,
sp16,0.028013770422068953,UO-31,42,27,,,
sp17,0.018823721411496595,UO-31,42,41,,,
sp18,0.05791715741886791,UO-31,42,9,,,
sp19,0.02520241667112611,UO-31,42,31,0.20530502376999998,42.0,4.0
sp20,0.04301179999071427,UO-31,42,15,,,
sp21,0.009539723165166448,UO-31,42,48,0.008337483719999976,42.0,14.0
sp22,0.0167666509625809,UO-31,42,44,,,
sp23,0.03525518128363844,UO-31,42,21,,,
sp24,0.1045659920203915,UO-31,42,2,0.0359057956,42.0,7.0
sp25,0.02681065467808777,UO-31,42,28,,,
sp26,0.01982218671721087,UO-31,42,38,,,
sp27,0.020004283255577602,UO-31,42,37,,,
sp28,0.021967546287989775,UO-31,42,35,0.03411061899999999,42.0,8.0
sp29,0.018857823015118905,UO-31,42,40,,,
sp30,0.04173685829946369,UO-31,42,16,,,
sp31,0.03622297117115644,UO-31,42,20,,,
sp32,0.07127645274067795,UO-31,42,5,0.38749730699999996,42.0,3.0
sp33,0.02517497950493746,UO-31,42,32,,,
sp34,0.018368233684579297,UO-31,42,43,,,
sp35,0.03074023118184274,UO-31,42,26,0.012877128500000001,42.0,13.0
sp36,0.043060235748050825,UO-31,42,14,,,
sp37,0.04340562953389838,UO-31,42,13,,,
sp38,0.06175361229694813,UO-31,42,8,0.1306083192,42.0,5.0
sp39,0.0383260104243269,UO-31,42,18,,,
sp40,0.06510582655121493,UO-31,42,6,,,
sp41,0.02152530656743951,UO-31,42,36,,,
sp42,0.06316892977620689,UO-31,42,7,0.1197140005,42.0,6.0
sp43,0.04426284625469025,UO-31,42,11,,,
sp44,0.016001188567028122,UO-31,42,45,0.018098233029999952,42.0,12.0
sp45,0.018488273617364992,UO-31,42,42,,,
sp46,0.04383024761353686,UO-31,42,12,,,
sp47,0.03196869640337102,UO-31,42,25,,,
sp48,0.01353480440571588,UO-31,42,46,,,
